shelf_id,person_id,timestamp,age,gender,height,weight,married_status,moving_speed_(m/s),item_id,looking_at_item_(s),holding_the_item_(s),holding_the_bag,picking_up_item,returning_item,putting_item_into_bag,taking_item_out_of_bag,putting_item_into_bag_in_the_2nd_time,si_id,date,time
1,808,2024-07-07 04:22:00,25,Male,168,66,Single,0.42,5,24,28,True,True,True,True,False,False,15,2024-07-07,04:22:00
1,808,2024-07-07 04:26:00,25,Male,168,66,Single,1.42,3,18,27,True,True,True,False,,True,13,2024-07-07,04:26:00
1,808,2024-07-07 04:28:00,25,Male,168,66,Single,1.1,3,18,19,True,True,True,True,False,True,13,2024-07-07,04:28:00
1,808,2024-07-07 04:31:00,25,Male,168,66,Single,1.49,15,33,32,True,True,False,True,False,True,115,2024-07-07,04:31:00
1,808,2024-07-07 04:33:00,25,Male,168,66,Single,0.86,6,18,36,True,True,False,False,True,True,16,2024-07-07,04:33:00
1,808,2024-07-07 04:37:00,25,Male,168,66,Single,0.79,0,27,31,True,True,True,True,,False,10,2024-07-07,04:37:00
1,808,2024-07-07 04:38:00,25,Male,168,66,Single,1.21,13,11,11,True,True,False,True,False,False,113,2024-07-07,04:38:00
7,808,2024-07-07 04:41:00,25,Male,168,66,Single,0.16,4,31,21,True,True,True,True,False,True,74,2024-07-07,04:41:00
7,808,2024-07-07 04:46:00,25,Male,168,66,Single,0.16,15,36,34,True,True,False,True,True,False,715,2024-07-07,04:46:00
7,808,2024-07-07 04:49:00,25,Male,168,66,Single,0.7,12,17,32,True,True,True,True,,True,712,2024-07-07,04:49:00
7,808,2024-07-07 04:51:00,25,Male,168,66,Single,0.4,14,18,30,True,True,True,True,True,,714,2024-07-07,04:51:00
7,808,2024-07-07 04:52:00,25,Male,168,66,Single,0.83,3,29,18,True,True,False,False,True,False,73,2024-07-07,04:52:00
1,808,2024-07-07 04:54:00,25,Male,168,66,Single,1.09,3,26,17,True,True,False,False,True,,13,2024-07-07,04:54:00
1,808,2024-07-07 04:59:00,25,Male,168,66,Single,1.12,5,26,34,True,True,True,,,False,15,2024-07-07,04:59:00
0,808,2024-07-07 05:00:00,25,Male,168,66,Single,1.14,4,26,26,True,True,False,True,True,True,04,2024-07-07,05:00:00
0,808,2024-07-07 05:05:00,25,Male,168,66,Single,1.28,10,28,35,True,True,True,,,False,010,2024-07-07,05:05:00
0,808,2024-07-07 05:07:00,25,Male,168,66,Single,1.29,6,36,20,True,True,True,True,False,,06,2024-07-07,05:07:00
0,808,2024-07-07 05:10:00,25,Male,168,66,Single,0.52,3,23,21,True,True,True,True,True,True,03,2024-07-07,05:10:00
0,808,2024-07-07 05:11:00,25,Male,168,66,Single,0.79,11,30,32,True,True,True,True,True,False,011,2024-07-07,05:11:00
2,809,2024-07-07 04:16:00,75,Female,155,50,Married,0.36,5,34,20,True,True,False,True,False,False,25,2024-07-07,04:16:00
2,809,2024-07-07 04:21:00,75,Female,155,50,Married,0.7,5,29,22,True,True,True,True,False,True,25,2024-07-07,04:21:00
2,809,2024-07-07 04:26:00,75,Female,155,50,Married,1.27,2,32,37,True,True,True,True,False,,22,2024-07-07,04:26:00
4,809,2024-07-07 04:31:00,75,Female,155,50,Married,0.33,1,61,35,True,True,False,True,False,True,41,2024-07-07,04:31:00
4,809,2024-07-07 04:33:00,75,Female,155,50,Married,0.67,2,66,26,True,True,False,True,True,True,42,2024-07-07,04:33:00
4,809,2024-07-07 04:36:00,75,Female,155,50,Married,0.79,2,65,32,True,True,False,True,False,False,42,2024-07-07,04:36:00
4,809,2024-07-07 04:38:00,75,Female,155,50,Married,1.32,18,30,26,True,True,False,False,False,True,418,2024-07-07,04:38:00
4,809,2024-07-07 04:43:00,75,Female,155,50,Married,0.4,15,27,31,True,True,True,True,True,,415,2024-07-07,04:43:00
4,809,2024-07-07 04:45:00,75,Female,155,50,Married,0.51,0,62,39,True,True,True,False,False,False,40,2024-07-07,04:45:00
2,810,2024-07-07 04:18:00,27,Female,149,40,Single,0.54,8,18,21,True,True,False,False,False,True,28,2024-07-07,04:18:00
2,810,2024-07-07 04:22:00,27,Female,149,40,Single,0.99,2,33,25,True,True,True,True,True,False,22,2024-07-07,04:22:00
2,810,2024-07-07 04:25:00,27,Female,149,40,Single,0.34,6,20,36,True,True,False,False,True,False,26,2024-07-07,04:25:00
7,810,2024-07-07 04:30:00,27,Female,149,40,Single,1.15,5,19,24,True,True,True,False,False,,75,2024-07-07,04:30:00
7,810,2024-07-07 04:33:00,27,Female,149,40,Single,0.74,15,28,34,True,True,True,False,,True,715,2024-07-07,04:33:00
7,810,2024-07-07 04:36:00,27,Female,149,40,Single,0.69,0,30,31,True,True,False,False,True,True,70,2024-07-07,04:36:00
7,810,2024-07-07 04:40:00,27,Female,149,40,Single,0.7,12,32,27,True,True,False,False,False,True,712,2024-07-07,04:40:00
7,810,2024-07-07 04:45:00,27,Female,149,40,Single,0.17,1,21,15,True,True,True,True,False,True,71,2024-07-07,04:45:00
7,810,2024-07-07 04:50:00,27,Female,149,40,Single,0.11,3,22,31,True,True,False,True,True,True,73,2024-07-07,04:50:00
7,810,2024-07-07 04:54:00,27,Female,149,40,Single,0.58,8,22,20,True,True,True,False,False,,78,2024-07-07,04:54:00
2,810,2024-07-07 04:58:00,27,Female,149,40,Single,1.29,4,37,17,True,True,True,True,True,True,24,2024-07-07,04:58:00
2,810,2024-07-07 04:59:00,27,Female,149,40,Single,0.57,1,27,18,True,True,False,True,False,True,21,2024-07-07,04:59:00
2,810,2024-07-07 05:03:00,27,Female,149,40,Single,0.19,5,38,24,True,True,False,False,False,True,25,2024-07-07,05:03:00
2,810,2024-07-07 05:06:00,27,Female,149,40,Single,1.33,6,27,28,True,True,False,True,True,False,26,2024-07-07,05:06:00
2,810,2024-07-07 05:11:00,27,Female,149,40,Single,1.23,8,28,18,True,True,True,True,False,True,28,2024-07-07,05:11:00
2,810,2024-07-07 05:12:00,27,Female,149,40,Single,1.0,3,16,26,True,True,True,,False,False,23,2024-07-07,05:12:00
7,811,2024-07-07 04:18:00,36,Female,149,42,Married,1.3,0,39,23,True,True,False,False,,False,70,2024-07-07,04:18:00
7,811,2024-07-07 04:21:00,36,Female,149,42,Married,1.43,7,56,58,True,True,False,False,True,False,77,2024-07-07,04:21:00
2,811,2024-07-07 04:24:00,36,Female,149,42,Married,0.5,7,22,21,True,True,False,True,True,True,27,2024-07-07,04:24:00
2,811,2024-07-07 04:27:00,36,Female,149,42,Married,0.51,6,16,38,True,True,False,False,,True,26,2024-07-07,04:27:00
2,811,2024-07-07 04:30:00,36,Female,149,42,Married,0.87,0,19,38,True,True,True,,False,True,20,2024-07-07,04:30:00
2,811,2024-07-07 04:31:00,36,Female,149,42,Married,0.77,1,25,16,True,True,False,True,False,False,21,2024-07-07,04:31:00
2,811,2024-07-07 04:35:00,36,Female,149,42,Married,0.22,0,22,29,True,True,True,,True,,20,2024-07-07,04:35:00
0,811,2024-07-07 04:38:00,36,Female,149,42,Married,1.47,7,38,30,True,True,True,False,True,False,07,2024-07-07,04:38:00
0,811,2024-07-07 04:39:00,36,Female,149,42,Married,0.56,5,18,16,True,True,False,False,True,False,05,2024-07-07,04:39:00
0,811,2024-07-07 04:44:00,36,Female,149,42,Married,0.73,5,31,23,True,True,True,False,True,False,05,2024-07-07,04:44:00
3,811,2024-07-07 04:46:00,36,Female,149,42,Married,1.45,7,37,19,True,True,False,False,True,False,37,2024-07-07,04:46:00
7,811,2024-07-07 04:50:00,36,Female,149,42,Married,1.43,2,19,21,True,True,False,False,False,,72,2024-07-07,04:50:00
7,811,2024-07-07 04:52:00,36,Female,149,42,Married,0.64,6,51,55,True,True,False,False,False,True,76,2024-07-07,04:52:00
7,811,2024-07-07 04:55:00,36,Female,149,42,Married,0.44,4,21,24,True,True,True,True,True,,74,2024-07-07,04:55:00
7,811,2024-07-07 05:00:00,36,Female,149,42,Married,0.48,0,18,26,True,True,False,True,False,True,70,2024-07-07,05:00:00
4,812,2024-07-07 04:23:00,25,Male,168,85,Single,0.82,4,34,16,True,True,False,True,True,False,44,2024-07-07,04:23:00
4,812,2024-07-07 04:26:00,25,Male,168,85,Single,0.3,17,30,15,True,True,True,True,False,True,417,2024-07-07,04:26:00
4,812,2024-07-07 04:28:00,25,Male,168,85,Single,0.46,10,30,34,True,True,False,True,False,True,410,2024-07-07,04:28:00
6,812,2024-07-07 04:33:00,25,Male,168,85,Single,1.36,15,38,21,True,True,True,True,False,True,615,2024-07-07,04:33:00
6,812,2024-07-07 04:36:00,25,Male,168,85,Single,1.02,14,5,12,True,True,True,False,,True,614,2024-07-07,04:36:00
6,812,2024-07-07 04:41:00,25,Male,168,85,Single,0.22,4,15,39,True,True,False,True,True,False,64,2024-07-07,04:41:00
6,812,2024-07-07 04:46:00,25,Male,168,85,Single,1.03,4,3,2,True,True,True,,False,True,64,2024-07-07,04:46:00
6,812,2024-07-07 04:48:00,25,Male,168,85,Single,0.17,13,12,11,True,True,False,False,True,False,613,2024-07-07,04:48:00
7,812,2024-07-07 04:53:00,25,Male,168,85,Single,1.29,12,16,30,True,True,False,False,True,False,712,2024-07-07,04:53:00
7,812,2024-07-07 04:57:00,25,Male,168,85,Single,0.4,6,55,53,True,True,True,False,False,,76,2024-07-07,04:57:00
7,812,2024-07-07 05:00:00,25,Male,168,85,Single,1.1,10,17,36,True,True,True,False,False,True,710,2024-07-07,05:00:00
0,813,2024-07-07 04:32:00,67,Female,161,56,Married,0.71,11,29,19,False,True,True,False,True,True,011,2024-07-07,04:32:00
0,813,2024-07-07 04:34:00,67,Female,161,56,Married,0.55,11,31,36,False,True,True,True,True,,011,2024-07-07,04:34:00
0,813,2024-07-07 04:37:00,67,Female,161,56,Married,0.99,0,28,21,False,True,True,False,True,True,00,2024-07-07,04:37:00
0,813,2024-07-07 04:42:00,67,Female,161,56,Married,1.3,11,27,21,False,True,True,True,True,,011,2024-07-07,04:42:00
0,813,2024-07-07 04:46:00,67,Female,161,56,Married,0.37,6,35,38,False,True,False,True,False,False,06,2024-07-07,04:46:00
3,814,2024-07-07 04:35:00,30,Female,149,46,Single,0.69,20,59,59,True,True,False,True,False,False,320,2024-07-07,04:35:00
3,814,2024-07-07 04:40:00,30,Female,149,46,Single,0.13,5,39,24,True,True,False,False,True,False,35,2024-07-07,04:40:00
3,814,2024-07-07 04:42:00,30,Female,149,46,Single,1.28,18,31,26,True,True,False,True,False,False,318,2024-07-07,04:42:00
3,814,2024-07-07 04:45:00,30,Female,149,46,Single,0.26,3,20,28,True,True,False,False,False,True,33,2024-07-07,04:45:00
0,814,2024-07-07 04:48:00,30,Female,149,46,Single,1.29,11,31,15,True,True,True,False,False,True,011,2024-07-07,04:48:00
0,814,2024-07-07 04:50:00,30,Female,149,46,Single,1.21,3,18,21,True,True,False,True,False,True,03,2024-07-07,04:50:00
0,814,2024-07-07 04:52:00,30,Female,149,46,Single,1.2,2,15,24,True,True,True,,False,True,02,2024-07-07,04:52:00
4,814,2024-07-07 04:56:00,30,Female,149,46,Single,0.88,15,25,37,True,True,True,True,False,False,415,2024-07-07,04:56:00
4,814,2024-07-07 04:59:00,30,Female,149,46,Single,1.03,4,31,36,True,True,True,True,True,True,44,2024-07-07,04:59:00
0,814,2024-07-07 05:02:00,30,Female,149,46,Single,0.65,1,17,28,True,True,True,True,False,True,01,2024-07-07,05:02:00
0,814,2024-07-07 05:07:00,30,Female,149,46,Single,1.09,10,20,31,True,True,False,False,True,True,010,2024-07-07,05:07:00
0,814,2024-07-07 05:12:00,30,Female,149,46,Single,0.73,1,23,18,True,True,True,,True,,01,2024-07-07,05:12:00
2,815,2024-07-07 04:49:00,64,Female,166,51,Single,1.23,3,22,24,True,True,True,,False,False,23,2024-07-07,04:49:00
2,815,2024-07-07 04:51:00,64,Female,166,51,Single,1.33,6,29,18,True,True,False,True,False,True,26,2024-07-07,04:51:00
2,815,2024-07-07 04:56:00,64,Female,166,51,Single,0.25,2,33,16,True,True,False,True,True,True,22,2024-07-07,04:56:00
2,815,2024-07-07 05:00:00,64,Female,166,51,Single,1.26,7,17,17,True,True,False,True,False,True,27,2024-07-07,05:00:00
4,815,2024-07-07 05:01:00,64,Female,166,51,Single,0.7,9,20,30,True,True,True,True,False,True,49,2024-07-07,05:01:00
5,815,2024-07-07 05:02:00,64,Female,166,51,Single,0.5,7,31,17,True,True,False,True,False,,57,2024-07-07,05:02:00
5,815,2024-07-07 05:05:00,64,Female,166,51,Single,0.92,5,23,23,True,True,False,False,True,False,55,2024-07-07,05:05:00
5,815,2024-07-07 05:07:00,64,Female,166,51,Single,0.68,6,35,25,True,True,True,False,,True,56,2024-07-07,05:07:00
5,815,2024-07-07 05:10:00,64,Female,166,51,Single,0.79,5,21,23,True,True,False,True,False,True,55,2024-07-07,05:10:00
5,815,2024-07-07 05:14:00,64,Female,166,51,Single,0.85,2,26,37,True,True,False,False,False,,52,2024-07-07,05:14:00
3,816,2024-07-07 05:01:00,63,Male,176,82,Single,0.57,9,69,31,True,True,True,,True,True,39,2024-07-07,05:01:00
3,816,2024-07-07 05:04:00,63,Male,176,82,Single,1.42,17,22,20,True,True,False,True,True,True,317,2024-07-07,05:04:00
6,816,2024-07-07 05:05:00,63,Male,176,82,Single,1.31,14,2,13,True,True,False,False,True,True,614,2024-07-07,05:05:00
6,816,2024-07-07 05:07:00,63,Male,176,82,Single,0.44,5,31,25,True,True,True,True,True,False,65,2024-07-07,05:07:00
6,816,2024-07-07 05:08:00,63,Male,176,82,Single,0.77,1,12,13,True,True,False,False,False,,61,2024-07-07,05:08:00
6,816,2024-07-07 05:10:00,63,Male,176,82,Single,0.39,9,65,14,True,True,True,,False,False,69,2024-07-07,05:10:00
6,816,2024-07-07 05:11:00,63,Male,176,82,Single,1.44,6,62,38,True,True,True,False,True,True,66,2024-07-07,05:11:00
6,816,2024-07-07 05:12:00,63,Male,176,82,Single,1.13,6,63,5,True,True,True,False,False,True,66,2024-07-07,05:12:00
6,817,2024-07-07 05:07:00,70,Female,151,52,Married,0.83,7,10,8,False,True,True,False,,,67,2024-07-07,05:07:00
6,817,2024-07-07 05:10:00,70,Female,151,52,Married,0.35,6,36,39,False,True,False,True,True,True,66,2024-07-07,05:10:00
6,817,2024-07-07 05:13:00,70,Female,151,52,Married,0.7,8,9,1,False,True,True,False,True,False,68,2024-07-07,05:13:00
6,817,2024-07-07 05:18:00,70,Female,151,52,Married,0.76,7,15,21,False,True,True,,True,True,67,2024-07-07,05:18:00
6,817,2024-07-07 05:19:00,70,Female,151,52,Married,1.46,8,26,33,False,True,False,True,True,False,68,2024-07-07,05:19:00
0,818,2024-07-07 05:16:00,60,Male,178,76,Married,0.42,12,27,27,True,True,False,True,False,True,012,2024-07-07,05:16:00
0,818,2024-07-07 05:17:00,60,Male,178,76,Married,1.09,5,29,20,True,True,False,False,True,False,05,2024-07-07,05:17:00
0,818,2024-07-07 05:21:00,60,Male,178,76,Married,1.46,5,18,17,True,True,False,True,False,,05,2024-07-07,05:21:00
0,818,2024-07-07 05:25:00,60,Male,178,76,Married,0.54,5,17,28,True,True,False,False,True,True,05,2024-07-07,05:25:00
5,818,2024-07-07 05:28:00,60,Male,178,76,Married,0.28,8,23,23,True,True,False,True,False,True,58,2024-07-07,05:28:00
5,818,2024-07-07 05:33:00,60,Male,178,76,Married,0.21,7,19,36,True,True,False,True,False,False,57,2024-07-07,05:33:00
5,818,2024-07-07 05:37:00,60,Male,178,76,Married,1.39,7,15,37,True,True,True,False,True,True,57,2024-07-07,05:37:00
5,818,2024-07-07 05:38:00,60,Male,178,76,Married,0.48,9,28,25,True,True,False,True,False,True,59,2024-07-07,05:38:00
7,818,2024-07-07 05:39:00,60,Male,178,76,Married,0.87,14,33,15,True,True,False,False,False,True,714,2024-07-07,05:39:00
7,818,2024-07-07 05:42:00,60,Male,178,76,Married,0.95,7,58,57,True,True,True,False,True,False,77,2024-07-07,05:42:00
7,818,2024-07-07 05:46:00,60,Male,178,76,Married,0.81,4,36,21,True,True,True,True,True,True,74,2024-07-07,05:46:00
4,818,2024-07-07 05:51:00,60,Male,178,76,Married,1.03,18,21,30,True,True,False,False,True,,418,2024-07-07,05:51:00
7,819,2024-07-07 05:25:00,19,Male,172,70,Married,0.48,11,18,15,True,True,False,False,False,True,711,2024-07-07,05:25:00
7,819,2024-07-07 05:28:00,19,Male,172,70,Married,1.41,13,25,31,True,True,True,True,True,False,713,2024-07-07,05:28:00
7,819,2024-07-07 05:32:00,19,Male,172,70,Married,0.45,13,28,17,True,True,False,False,False,True,713,2024-07-07,05:32:00
7,819,2024-07-07 05:36:00,19,Male,172,70,Married,0.96,4,20,37,True,True,True,,False,True,74,2024-07-07,05:36:00
7,819,2024-07-07 05:40:00,19,Male,172,70,Married,1.21,6,50,58,True,True,False,True,True,True,76,2024-07-07,05:40:00
0,819,2024-07-07 05:42:00,19,Male,172,70,Married,0.43,4,26,39,True,True,False,True,False,True,04,2024-07-07,05:42:00
0,819,2024-07-07 05:44:00,19,Male,172,70,Married,0.91,4,19,38,True,True,False,False,False,,04,2024-07-07,05:44:00
0,819,2024-07-07 05:48:00,19,Male,172,70,Married,1.37,6,38,15,True,True,False,True,True,False,06,2024-07-07,05:48:00
0,819,2024-07-07 05:50:00,19,Male,172,70,Married,0.53,11,19,38,True,True,False,True,True,True,011,2024-07-07,05:50:00
0,819,2024-07-07 05:55:00,19,Male,172,70,Married,1.04,7,30,17,True,True,True,True,False,True,07,2024-07-07,05:55:00
0,819,2024-07-07 05:57:00,19,Male,172,70,Married,1.15,3,19,26,True,True,False,True,False,True,03,2024-07-07,05:57:00
0,819,2024-07-07 06:01:00,19,Male,172,70,Married,0.72,10,37,23,True,True,False,False,True,False,010,2024-07-07,06:01:00
0,819,2024-07-07 06:06:00,19,Male,172,70,Married,0.73,0,32,29,True,True,False,False,False,True,00,2024-07-07,06:06:00
0,819,2024-07-07 06:10:00,19,Male,172,70,Married,0.36,4,21,17,True,True,False,True,False,False,04,2024-07-07,06:10:00
0,819,2024-07-07 06:11:00,19,Male,172,70,Married,0.15,0,21,28,True,True,False,False,True,False,00,2024-07-07,06:11:00
0,819,2024-07-07 06:15:00,19,Male,172,70,Married,0.13,4,29,30,True,True,False,True,False,False,04,2024-07-07,06:15:00
2,819,2024-07-07 06:16:00,19,Male,172,70,Married,0.14,6,22,28,True,True,False,False,,,26,2024-07-07,06:16:00
2,819,2024-07-07 06:21:00,19,Male,172,70,Married,0.55,3,17,39,True,True,False,False,True,False,23,2024-07-07,06:21:00
2,819,2024-07-07 06:23:00,19,Male,172,70,Married,1.15,5,31,31,True,True,False,True,True,False,25,2024-07-07,06:23:00
2,819,2024-07-07 06:25:00,19,Male,172,70,Married,0.34,2,33,28,True,True,True,False,False,,22,2024-07-07,06:25:00
2,819,2024-07-07 06:27:00,19,Male,172,70,Married,0.67,3,25,29,True,True,True,True,False,False,23,2024-07-07,06:27:00
2,819,2024-07-07 06:30:00,19,Male,172,70,Married,1.11,5,19,32,True,True,True,False,,True,25,2024-07-07,06:30:00
2,820,2024-07-07 05:35:00,31,Female,153,46,Married,0.12,3,27,35,True,True,True,True,True,False,23,2024-07-07,05:35:00
2,820,2024-07-07 05:38:00,31,Female,153,46,Married,0.97,6,25,18,True,True,False,True,True,False,26,2024-07-07,05:38:00
2,820,2024-07-07 05:42:00,31,Female,153,46,Married,0.14,2,18,33,True,True,True,False,True,True,22,2024-07-07,05:42:00
2,820,2024-07-07 05:44:00,31,Female,153,46,Married,0.56,2,28,21,True,True,True,False,True,,22,2024-07-07,05:44:00
2,820,2024-07-07 05:46:00,31,Female,153,46,Married,1.21,7,25,16,True,True,False,True,True,False,27,2024-07-07,05:46:00
2,820,2024-07-07 05:50:00,31,Female,153,46,Married,1.12,4,28,39,True,True,False,True,False,True,24,2024-07-07,05:50:00
7,820,2024-07-07 05:52:00,31,Female,153,46,Married,0.11,0,31,25,True,True,False,True,False,,70,2024-07-07,05:52:00
4,821,2024-07-07 05:40:00,72,Female,166,41,Married,1.1,1,67,20,True,True,False,True,False,False,41,2024-07-07,05:40:00
4,821,2024-07-07 05:43:00,72,Female,166,41,Married,1.36,0,63,29,True,True,True,True,True,False,40,2024-07-07,05:43:00
4,821,2024-07-07 05:46:00,72,Female,166,41,Married,1.01,17,22,34,True,True,True,True,True,False,417,2024-07-07,05:46:00
4,821,2024-07-07 05:47:00,72,Female,166,41,Married,0.48,12,39,29,True,True,False,True,False,False,412,2024-07-07,05:47:00
4,821,2024-07-07 05:48:00,72,Female,166,41,Married,1.37,3,64,34,True,True,False,False,False,,43,2024-07-07,05:48:00
4,821,2024-07-07 05:49:00,72,Female,166,41,Married,0.71,16,16,17,True,True,False,False,False,False,416,2024-07-07,05:49:00
2,821,2024-07-07 05:51:00,72,Female,166,41,Married,1.14,6,18,36,True,True,False,False,True,True,26,2024-07-07,05:51:00
2,821,2024-07-07 05:56:00,72,Female,166,41,Married,0.99,7,31,23,True,True,False,True,False,True,27,2024-07-07,05:56:00
1,821,2024-07-07 05:59:00,72,Female,166,41,Married,0.75,6,31,26,True,True,False,False,,False,16,2024-07-07,05:59:00
1,821,2024-07-07 06:01:00,72,Female,166,41,Married,1.34,10,22,37,True,True,True,False,,True,110,2024-07-07,06:01:00
1,821,2024-07-07 06:05:00,72,Female,166,41,Married,1.08,5,15,30,True,True,False,True,False,False,15,2024-07-07,06:05:00
1,821,2024-07-07 06:09:00,72,Female,166,41,Married,0.93,7,18,37,True,True,False,False,True,True,17,2024-07-07,06:09:00
4,822,2024-07-07 05:49:00,56,Female,148,58,Married,1.21,13,38,32,True,True,True,False,True,False,413,2024-07-07,05:49:00
4,822,2024-07-07 05:50:00,56,Female,148,58,Married,0.17,0,61,26,True,True,True,True,False,True,40,2024-07-07,05:50:00
4,822,2024-07-07 05:54:00,56,Female,148,58,Married,0.53,9,16,36,True,True,True,False,True,False,49,2024-07-07,05:54:00
4,822,2024-07-07 05:59:00,56,Female,148,58,Married,0.75,11,23,23,True,True,True,True,True,True,411,2024-07-07,05:59:00
4,822,2024-07-07 06:04:00,56,Female,148,58,Married,1.47,10,19,26,True,True,False,True,False,True,410,2024-07-07,06:04:00
4,822,2024-07-07 06:05:00,56,Female,148,58,Married,1.28,14,32,34,True,True,False,True,True,True,414,2024-07-07,06:05:00
2,822,2024-07-07 06:08:00,56,Female,148,58,Married,0.55,7,24,21,True,True,False,True,False,False,27,2024-07-07,06:08:00
2,822,2024-07-07 06:09:00,56,Female,148,58,Married,0.99,4,36,20,True,True,True,False,True,True,24,2024-07-07,06:09:00
2,822,2024-07-07 06:14:00,56,Female,148,58,Married,0.65,0,17,33,True,True,True,False,False,False,20,2024-07-07,06:14:00
2,822,2024-07-07 06:19:00,56,Female,148,58,Married,1.22,8,39,27,True,True,False,False,True,,28,2024-07-07,06:19:00
5,823,2024-07-07 06:00:00,61,Female,162,40,Married,1.02,5,33,26,True,True,False,False,False,False,55,2024-07-07,06:00:00
5,823,2024-07-07 06:01:00,61,Female,162,40,Married,1.38,0,50,57,True,True,False,True,False,True,50,2024-07-07,06:01:00
5,823,2024-07-07 06:03:00,61,Female,162,40,Married,1.2,13,17,19,True,True,False,True,True,False,513,2024-07-07,06:03:00
5,823,2024-07-07 06:06:00,61,Female,162,40,Married,0.25,4,24,36,True,True,True,False,False,,54,2024-07-07,06:06:00
5,823,2024-07-07 06:07:00,61,Female,162,40,Married,0.57,9,34,16,True,True,True,True,True,False,59,2024-07-07,06:07:00
5,823,2024-07-07 06:10:00,61,Female,162,40,Married,0.87,14,38,39,True,True,True,True,True,False,514,2024-07-07,06:10:00
3,823,2024-07-07 06:13:00,61,Female,162,40,Married,0.71,10,33,24,True,True,True,True,False,False,310,2024-07-07,06:13:00
3,823,2024-07-07 06:15:00,61,Female,162,40,Married,1.19,14,28,23,True,True,True,False,True,True,314,2024-07-07,06:15:00
3,823,2024-07-07 06:17:00,61,Female,162,40,Married,1.29,21,54,54,True,True,True,True,,False,321,2024-07-07,06:17:00
3,823,2024-07-07 06:19:00,61,Female,162,40,Married,0.11,5,30,25,True,True,True,False,False,False,35,2024-07-07,06:19:00
3,823,2024-07-07 06:24:00,61,Female,162,40,Married,0.85,24,20,33,True,True,False,False,,True,324,2024-07-07,06:24:00
4,824,2024-07-07 06:12:00,21,Male,174,55,Married,0.46,3,20,31,True,True,False,False,False,,43,2024-07-07,06:12:00
4,824,2024-07-07 06:16:00,21,Male,174,55,Married,0.73,0,30,33,True,True,True,True,False,False,40,2024-07-07,06:16:00
4,824,2024-07-07 06:21:00,21,Male,174,55,Married,1.13,12,24,16,True,True,True,False,True,False,412,2024-07-07,06:21:00
4,824,2024-07-07 06:26:00,21,Male,174,55,Married,0.32,8,17,30,True,True,True,,False,False,48,2024-07-07,06:26:00
4,824,2024-07-07 06:27:00,21,Male,174,55,Married,0.7,6,26,19,True,True,False,True,True,False,46,2024-07-07,06:27:00
2,824,2024-07-07 06:29:00,21,Male,174,55,Married,0.22,8,23,15,True,True,False,True,False,,28,2024-07-07,06:29:00
2,824,2024-07-07 06:31:00,21,Male,174,55,Married,1.13,2,26,36,True,True,True,,,,22,2024-07-07,06:31:00
6,825,2024-07-07 06:23:00,66,Male,172,88,Married,1.22,3,37,19,True,True,False,True,True,True,63,2024-07-07,06:23:00
6,825,2024-07-07 06:27:00,66,Male,172,88,Married,0.67,14,22,21,True,True,True,True,True,True,614,2024-07-07,06:27:00
6,825,2024-07-07 06:30:00,66,Male,172,88,Married,0.48,17,38,24,True,True,False,False,True,False,617,2024-07-07,06:30:00
6,825,2024-07-07 06:32:00,66,Male,172,88,Married,0.25,10,13,9,True,True,False,False,False,,610,2024-07-07,06:32:00
6,825,2024-07-07 06:34:00,66,Male,172,88,Married,1.43,7,66,13,True,True,True,False,False,False,67,2024-07-07,06:34:00
6,825,2024-07-07 06:36:00,66,Male,172,88,Married,1.31,15,11,7,True,True,False,True,True,True,615,2024-07-07,06:36:00
3,826,2024-07-08 10:00:00,68,Male,176,64,Married,1.19,7,30,17,True,True,True,True,,False,37,2024-07-08,10:00:00
3,826,2024-07-08 10:03:00,68,Male,176,64,Married,1.13,8,15,25,True,True,False,True,False,,38,2024-07-08,10:03:00
3,826,2024-07-08 10:06:00,68,Male,176,64,Married,0.89,11,16,34,True,True,False,False,,False,311,2024-07-08,10:06:00
3,826,2024-07-08 10:10:00,68,Male,176,64,Married,0.72,6,24,34,True,True,True,True,True,False,36,2024-07-08,10:10:00
3,826,2024-07-08 10:13:00,68,Male,176,64,Married,1.21,4,34,18,True,True,False,True,True,False,34,2024-07-08,10:13:00
3,826,2024-07-08 10:15:00,68,Male,176,64,Married,0.28,17,22,31,True,True,False,True,False,,317,2024-07-08,10:15:00
5,826,2024-07-08 10:20:00,68,Male,176,64,Married,0.9,13,19,30,True,True,False,False,False,True,513,2024-07-08,10:20:00
5,826,2024-07-08 10:24:00,68,Male,176,64,Married,1.46,7,15,20,True,True,True,True,False,,57,2024-07-08,10:24:00
5,826,2024-07-08 10:29:00,68,Male,176,64,Married,0.56,14,15,38,True,True,True,False,False,True,514,2024-07-08,10:29:00
5,826,2024-07-08 10:32:00,68,Male,176,64,Married,0.61,3,22,16,True,True,True,True,False,False,53,2024-07-08,10:32:00
1,826,2024-07-08 10:37:00,68,Male,176,64,Married,0.25,15,34,23,True,True,False,True,False,True,115,2024-07-08,10:37:00
1,826,2024-07-08 10:41:00,68,Male,176,64,Married,0.9,1,29,31,True,True,False,False,False,False,11,2024-07-08,10:41:00
1,826,2024-07-08 10:42:00,68,Male,176,64,Married,0.82,11,36,16,True,True,True,False,False,False,111,2024-07-08,10:42:00
1,826,2024-07-08 10:45:00,68,Male,176,64,Married,1.45,12,17,23,True,True,True,True,True,True,112,2024-07-08,10:45:00
