person_id,si_id,timestamp,age,height,weight,married_status,moving_speed_(m/s),age_group
730,25,2024-07-07 19:56:00,30,178,88,Single,1.33,1
730,27,2024-07-07 19:58:00,30,178,88,Single,0.53,1
730,613,2024-07-07 20:01:00,30,178,88,Single,0.45,1
730,66,2024-07-07 20:06:00,30,178,88,Single,0.6,1
730,62,2024-07-07 20:08:00,30,178,88,Single,1.06,1
730,614,2024-07-07 20:11:00,30,178,88,Single,0.9,1
730,00,2024-07-07 20:15:00,30,178,88,Single,0.11,1
730,08,2024-07-07 20:19:00,30,178,88,Single,1.1,1
730,02,2024-07-07 20:24:00,30,178,88,Single,0.77,1
730,06,2024-07-07 20:29:00,30,178,88,Single,1.18,1
731,30,2024-07-07 19:43:00,29,148,45,Single,1.16,1
731,316,2024-07-07 19:47:00,29,148,45,Single,0.39,1
731,35,2024-07-07 19:48:00,29,148,45,Single,0.44,1
731,36,2024-07-07 19:51:00,29,148,45,Single,0.57,1
731,313,2024-07-07 19:54:00,29,148,45,Single,0.85,1
731,417,2024-07-07 19:55:00,29,148,45,Single,0.85,1
731,41,2024-07-07 19:58:00,29,148,45,Single,0.99,1
731,614,2024-07-07 20:03:00,29,148,45,Single,0.29,1
731,67,2024-07-07 20:08:00,29,148,45,Single,0.64,1
731,62,2024-07-07 20:10:00,29,148,45,Single,0.31,1
731,67,2024-07-07 20:13:00,29,148,45,Single,1.01,1
731,61,2024-07-07 20:15:00,29,148,45,Single,1.07,1
731,617,2024-07-07 20:20:00,29,148,45,Single,0.19,1
731,18,2024-07-07 20:25:00,29,148,45,Single,1.26,1
731,114,2024-07-07 20:30:00,29,148,45,Single,0.83,1
731,16,2024-07-07 20:33:00,29,148,45,Single,1.38,1
731,110,2024-07-07 20:35:00,29,148,45,Single,0.51,1
731,74,2024-07-07 20:38:00,29,148,45,Single,0.69,1
731,72,2024-07-07 20:39:00,29,148,45,Single,1.23,1
731,713,2024-07-07 20:41:00,29,148,45,Single,0.73,1
732,73,2024-07-07 19:57:00,52,171,80,Single,0.67,2
733,77,2024-07-07 20:01:00,43,178,89,Married,1.17,2
733,713,2024-07-07 20:06:00,43,178,89,Married,0.71,2
733,26,2024-07-07 20:09:00,43,178,89,Married,0.16,2
733,26,2024-07-07 20:11:00,43,178,89,Married,0.84,2
733,23,2024-07-07 20:15:00,43,178,89,Married,1.04,2
733,24,2024-07-07 20:17:00,43,178,89,Married,1.24,2
734,24,2024-07-07 20:06:00,73,164,57,Single,0.69,3
734,110,2024-07-07 20:10:00,73,164,57,Single,1.17,3
734,15,2024-07-07 20:13:00,73,164,57,Single,0.69,3
734,11,2024-07-07 20:14:00,73,164,57,Single,1.25,3
734,12,2024-07-07 20:18:00,73,164,57,Single,0.3,3
734,18,2024-07-07 20:22:00,73,164,57,Single,1.32,3
735,418,2024-07-07 20:07:00,31,165,40,Single,0.61,2
735,410,2024-07-07 20:12:00,31,165,40,Single,1.1,2
735,69,2024-07-07 20:13:00,31,165,40,Single,0.2,2
735,61,2024-07-07 20:14:00,31,165,40,Single,0.73,2
735,114,2024-07-07 20:15:00,31,165,40,Single,0.27,2
735,15,2024-07-07 20:17:00,31,165,40,Single,1.31,2
735,113,2024-07-07 20:18:00,31,165,40,Single,1.37,2
735,116,2024-07-07 20:23:00,31,165,40,Single,0.97,2
735,113,2024-07-07 20:27:00,31,165,40,Single,0.41,2
736,04,2024-07-07 20:13:00,72,153,40,Married,0.56,3
736,07,2024-07-07 20:17:00,72,153,40,Married,1.48,3
736,03,2024-07-07 20:20:00,72,153,40,Married,0.41,3
737,43,2024-07-07 20:18:00,58,160,51,Married,0.54,2
737,416,2024-07-07 20:23:00,58,160,51,Married,0.28,2
737,48,2024-07-07 20:27:00,58,160,51,Married,1.38,2
738,322,2024-07-07 20:18:00,22,164,40,Single,0.32,1
738,311,2024-07-07 20:21:00,22,164,40,Single,0.48,1
738,322,2024-07-07 20:22:00,22,164,40,Single,0.52,1
738,319,2024-07-07 20:25:00,22,164,40,Single,0.98,1
738,321,2024-07-07 20:28:00,22,164,40,Single,0.88,1
738,36,2024-07-07 20:33:00,22,164,40,Single,1.4,1
739,00,2024-07-07 20:30:00,41,152,52,Married,0.46,2
739,04,2024-07-07 20:32:00,41,152,52,Married,1.39,2
739,02,2024-07-07 20:37:00,41,152,52,Married,0.79,2
739,08,2024-07-07 20:39:00,41,152,52,Married,0.86,2
739,110,2024-07-07 20:44:00,41,152,52,Married,1.3,2
739,112,2024-07-07 20:49:00,41,152,52,Married,0.42,2
739,113,2024-07-07 20:51:00,41,152,52,Married,0.21,2
739,116,2024-07-07 20:56:00,41,152,52,Married,0.86,2
739,18,2024-07-07 20:57:00,41,152,52,Married,1.0,2
739,116,2024-07-07 21:01:00,41,152,52,Married,0.77,2
739,06,2024-07-07 21:02:00,41,152,52,Married,1.39,2
739,012,2024-07-07 21:04:00,41,152,52,Married,0.42,2
740,00,2024-07-07 20:35:00,58,147,54,Married,1.19,2
740,08,2024-07-07 20:39:00,58,147,54,Married,0.81,2
740,010,2024-07-07 20:41:00,58,147,54,Married,0.36,2
740,613,2024-07-07 20:46:00,58,147,54,Married,0.93,2
740,62,2024-07-07 20:49:00,58,147,54,Married,1.0,2
740,65,2024-07-07 20:54:00,58,147,54,Married,0.76,2
740,65,2024-07-07 20:56:00,58,147,54,Married,1.18,2
740,613,2024-07-07 20:57:00,58,147,54,Married,1.12,2
740,64,2024-07-07 21:02:00,58,147,54,Married,0.92,2
740,315,2024-07-07 21:04:00,58,147,54,Married,0.13,2
740,310,2024-07-07 21:07:00,58,147,54,Married,1.42,2
741,713,2024-07-07 20:45:00,38,178,65,Married,1.23,2
741,710,2024-07-07 20:49:00,38,178,65,Married,0.26,2
741,74,2024-07-07 20:54:00,38,178,65,Married,0.6,2
741,710,2024-07-07 20:58:00,38,178,65,Married,1.26,2
741,711,2024-07-07 21:03:00,38,178,65,Married,1.28,2
741,713,2024-07-07 21:04:00,38,178,65,Married,0.11,2
741,715,2024-07-07 21:07:00,38,178,65,Married,1.38,2
741,712,2024-07-07 21:12:00,38,178,65,Married,0.55,2
741,714,2024-07-07 21:17:00,38,178,65,Married,0.95,2
742,00,2024-07-07 20:46:00,32,147,43,Single,1.23,2
742,07,2024-07-07 20:50:00,32,147,43,Single,1.28,2
743,67,2024-07-07 20:58:00,27,160,51,Single,1.08,1
743,617,2024-07-07 21:01:00,27,160,51,Single,0.3,1
743,617,2024-07-07 21:03:00,27,160,51,Single,0.14,1
743,49,2024-07-07 21:08:00,27,160,51,Single,0.74,1
743,45,2024-07-07 21:11:00,27,160,51,Single,1.41,1
743,410,2024-07-07 21:15:00,27,160,51,Single,0.84,1
743,416,2024-07-07 21:16:00,27,160,51,Single,0.73,1
744,313,2024-07-07 21:06:00,69,170,76,Married,1.46,3
745,47,2024-07-07 21:17:00,36,154,46,Married,0.68,2
745,04,2024-07-07 21:19:00,36,154,46,Married,0.51,2
745,011,2024-07-07 21:22:00,36,154,46,Married,1.04,2
745,00,2024-07-07 21:27:00,36,154,46,Married,0.54,2
745,06,2024-07-07 21:31:00,36,154,46,Married,1.23,2
745,09,2024-07-07 21:35:00,36,154,46,Married,0.47,2
745,75,2024-07-07 21:37:00,36,154,46,Married,0.96,2
745,714,2024-07-07 21:38:00,36,154,46,Married,0.15,2
745,76,2024-07-07 21:39:00,36,154,46,Married,0.69,2
745,714,2024-07-07 21:43:00,36,154,46,Married,0.78,2
746,79,2024-07-07 21:29:00,75,178,89,Married,0.46,3
746,74,2024-07-07 21:31:00,75,178,89,Married,0.89,3
746,711,2024-07-07 21:36:00,75,178,89,Married,0.8,3
747,16,2024-07-07 21:30:00,75,175,57,Married,0.72,3
747,111,2024-07-07 21:31:00,75,175,57,Married,0.11,3
747,112,2024-07-07 21:35:00,75,175,57,Married,0.74,3
747,14,2024-07-07 21:39:00,75,175,57,Married,0.76,3
747,112,2024-07-07 21:44:00,75,175,57,Married,1.06,3
747,111,2024-07-07 21:49:00,75,175,57,Married,0.65,3
747,114,2024-07-07 21:54:00,75,175,57,Married,0.47,3
748,77,2024-07-07 21:32:00,35,161,52,Single,0.83,2
748,79,2024-07-07 21:36:00,35,161,52,Single,1.32,2
749,61,2024-07-07 21:36:00,60,160,49,Married,0.12,2
749,611,2024-07-07 21:39:00,60,160,49,Married,0.18,2
750,614,2024-07-07 21:50:00,38,177,70,Married,0.78,2
750,60,2024-07-07 21:54:00,38,177,70,Married,1.2,2
750,612,2024-07-07 21:57:00,38,177,70,Married,0.91,2
750,60,2024-07-07 21:59:00,38,177,70,Married,1.35,2
750,49,2024-07-07 22:00:00,38,177,70,Married,0.37,2
751,28,2024-07-07 21:53:00,28,164,40,Single,0.24,1
751,23,2024-07-07 21:57:00,28,164,40,Single,0.9,1
751,24,2024-07-07 21:59:00,28,164,40,Single,0.96,1
751,613,2024-07-07 22:00:00,28,164,40,Single,1.19,1
751,611,2024-07-07 22:04:00,28,164,40,Single,1.12,1
751,67,2024-07-07 22:06:00,28,164,40,Single,1.23,1
751,64,2024-07-07 22:09:00,28,164,40,Single,1.06,1
751,61,2024-07-07 22:11:00,28,164,40,Single,1.33,1
751,21,2024-07-07 22:16:00,28,164,40,Single,0.36,1
752,06,2024-07-07 21:58:00,51,149,49,Married,1.46,2
752,07,2024-07-07 21:59:00,51,149,49,Married,0.47,2
752,07,2024-07-07 22:02:00,51,149,49,Married,0.36,2
752,01,2024-07-07 22:06:00,51,149,49,Married,0.79,2
752,08,2024-07-07 22:10:00,51,149,49,Married,0.98,2
752,010,2024-07-07 22:13:00,51,149,49,Married,0.6,2
752,21,2024-07-07 22:15:00,51,149,49,Married,1.25,2
752,21,2024-07-07 22:19:00,51,149,49,Married,0.8,2
753,33,2024-07-07 22:00:00,24,161,46,Single,1.42,1
753,324,2024-07-07 22:04:00,24,161,46,Single,0.89,1
753,315,2024-07-07 22:05:00,24,161,46,Single,0.99,1
753,319,2024-07-07 22:06:00,24,161,46,Single,1.43,1
753,318,2024-07-07 22:09:00,24,161,46,Single,1.22,1
753,33,2024-07-07 22:14:00,24,161,46,Single,1.48,1
753,72,2024-07-07 22:18:00,24,161,46,Single,1.2,1
753,714,2024-07-07 22:19:00,24,161,46,Single,0.13,1
753,75,2024-07-07 22:22:00,24,161,46,Single,0.62,1
753,77,2024-07-07 22:24:00,24,161,46,Single,0.99,1
753,714,2024-07-07 22:28:00,24,161,46,Single,0.5,1
753,70,2024-07-07 22:33:00,24,161,46,Single,0.87,1
753,74,2024-07-07 22:35:00,24,161,46,Single,1.09,1
753,714,2024-07-07 22:39:00,24,161,46,Single,0.72,1
753,75,2024-07-07 22:44:00,24,161,46,Single,0.98,1
753,71,2024-07-07 22:49:00,24,161,46,Single,1.04,1
753,417,2024-07-07 22:51:00,24,161,46,Single,1.4,1
753,42,2024-07-07 22:56:00,24,161,46,Single,0.32,1
753,43,2024-07-07 22:59:00,24,161,46,Single,0.15,1
753,49,2024-07-07 23:04:00,24,161,46,Single,1.04,1
753,418,2024-07-07 23:09:00,24,161,46,Single,1.12,1
753,22,2024-07-07 23:13:00,24,161,46,Single,0.4,1
753,26,2024-07-07 23:15:00,24,161,46,Single,1.19,1
753,27,2024-07-07 23:18:00,24,161,46,Single,1.42,1
753,20,2024-07-07 23:23:00,24,161,46,Single,1.21,1
754,20,2024-07-07 22:13:00,42,178,60,Married,0.29,2
754,28,2024-07-07 22:18:00,42,178,60,Married,0.47,2
754,24,2024-07-07 22:20:00,42,178,60,Married,1.02,2
754,45,2024-07-07 22:25:00,42,178,60,Married,0.86,2
754,42,2024-07-07 22:30:00,42,178,60,Married,1.05,2
754,41,2024-07-07 22:32:00,42,178,60,Married,1.33,2
754,44,2024-07-07 22:37:00,42,178,60,Married,0.62,2
754,47,2024-07-07 22:40:00,42,178,60,Married,1.44,2
754,00,2024-07-07 22:43:00,42,178,60,Married,1.09,2
754,05,2024-07-07 22:45:00,42,178,60,Married,1.1,2
754,011,2024-07-07 22:48:00,42,178,60,Married,1.23,2
754,412,2024-07-07 22:52:00,42,178,60,Married,1.22,2
754,416,2024-07-07 22:54:00,42,178,60,Married,0.23,2
755,610,2024-07-07 22:19:00,38,169,64,Married,0.19,2
755,61,2024-07-07 22:24:00,38,169,64,Married,1.41,2
755,68,2024-07-07 22:26:00,38,169,64,Married,1.38,2
755,64,2024-07-07 22:31:00,38,169,64,Married,1.18,2
755,23,2024-07-07 22:36:00,38,169,64,Married,0.9,2
755,26,2024-07-07 22:38:00,38,169,64,Married,0.47,2
755,21,2024-07-07 22:43:00,38,169,64,Married,1.14,2
756,67,2024-07-07 22:20:00,57,149,51,Married,0.2,2
756,34,2024-07-07 22:22:00,57,149,51,Married,0.2,2
756,37,2024-07-07 22:23:00,57,149,51,Married,0.62,2
756,73,2024-07-07 22:27:00,57,149,51,Married,1.19,2
756,77,2024-07-07 22:30:00,57,149,51,Married,0.11,2
756,712,2024-07-07 22:35:00,57,149,51,Married,1.16,2
756,75,2024-07-07 22:37:00,57,149,51,Married,1.44,2
756,06,2024-07-07 22:39:00,57,149,51,Married,1.41,2
756,610,2024-07-07 22:44:00,57,149,51,Married,1.3,2
756,61,2024-07-07 22:48:00,57,149,51,Married,0.37,2
757,61,2024-07-07 22:32:00,36,149,56,Married,0.56,2
758,72,2024-07-07 22:43:00,38,150,53,Married,0.91,2
758,73,2024-07-07 22:48:00,38,150,53,Married,0.4,2
758,713,2024-07-07 22:50:00,38,150,53,Married,0.72,2
758,71,2024-07-07 22:55:00,38,150,53,Married,0.62,2
758,47,2024-07-07 22:58:00,38,150,53,Married,0.6,2
758,47,2024-07-07 23:02:00,38,150,53,Married,0.73,2
758,49,2024-07-07 23:06:00,38,150,53,Married,0.23,2
758,416,2024-07-07 23:11:00,38,150,53,Married,0.46,2
758,32,2024-07-07 23:14:00,38,150,53,Married,0.22,2
758,30,2024-07-07 23:17:00,38,150,53,Married,1.45,2
758,319,2024-07-07 23:22:00,38,150,53,Married,1.01,2
758,317,2024-07-07 23:26:00,38,150,53,Married,0.93,2
758,39,2024-07-07 23:28:00,38,150,53,Married,0.55,2
758,62,2024-07-07 23:33:00,38,150,53,Married,0.65,2
758,614,2024-07-07 23:36:00,38,150,53,Married,0.17,2
758,617,2024-07-07 23:40:00,38,150,53,Married,0.44,2
759,711,2024-07-07 22:44:00,22,160,56,Single,0.33,1
759,71,2024-07-07 22:47:00,22,160,56,Single,0.75,1
759,76,2024-07-07 22:48:00,22,160,56,Single,0.74,1
759,710,2024-07-07 22:50:00,22,160,56,Single,0.23,1
760,08,2024-07-07 22:53:00,41,147,40,Married,0.91,2
760,74,2024-07-07 22:56:00,41,147,40,Married,1.08,2
760,72,2024-07-07 22:57:00,41,147,40,Married,0.64,2
760,715,2024-07-07 22:59:00,41,147,40,Married,0.92,2
760,76,2024-07-07 23:03:00,41,147,40,Married,0.99,2
760,76,2024-07-07 23:04:00,41,147,40,Married,1.32,2
760,710,2024-07-07 23:05:00,41,147,40,Married,1.19,2
760,27,2024-07-07 23:09:00,41,147,40,Married,1.04,2
760,26,2024-07-07 23:13:00,41,147,40,Married,1.13,2
760,33,2024-07-07 23:14:00,41,147,40,Married,1.19,2
760,33,2024-07-07 23:16:00,41,147,40,Married,0.25,2
760,39,2024-07-07 23:18:00,41,147,40,Married,1.12,2
760,30,2024-07-07 23:23:00,41,147,40,Married,0.88,2
760,30,2024-07-07 23:27:00,41,147,40,Married,0.11,2
760,313,2024-07-07 23:28:00,41,147,40,Married,1.24,2
761,22,2024-07-07 22:54:00,65,179,60,Married,1.23,3
761,25,2024-07-07 22:55:00,65,179,60,Married,0.66,3
761,25,2024-07-07 23:00:00,65,179,60,Married,1.19,3
761,20,2024-07-07 23:01:00,65,179,60,Married,0.1,3
761,26,2024-07-07 23:06:00,65,179,60,Married,0.19,3
761,112,2024-07-07 23:07:00,65,179,60,Married,0.3,3
761,112,2024-07-07 23:08:00,65,179,60,Married,0.43,3
761,116,2024-07-07 23:09:00,65,179,60,Married,1.45,3
761,110,2024-07-07 23:10:00,65,179,60,Married,0.6,3
761,10,2024-07-07 23:14:00,65,179,60,Married,0.83,3
761,14,2024-07-07 23:19:00,65,179,60,Married,1.09,3
761,13,2024-07-07 23:22:00,65,179,60,Married,0.6,3
761,111,2024-07-07 23:24:00,65,179,60,Married,0.87,3
761,110,2024-07-07 23:26:00,65,179,60,Married,0.23,3
761,114,2024-07-07 23:28:00,65,179,60,Married,0.46,3
761,114,2024-07-07 23:30:00,65,179,60,Married,0.46,3
761,16,2024-07-07 23:32:00,65,179,60,Married,0.25,3
761,117,2024-07-07 23:35:00,65,179,60,Married,0.85,3
761,116,2024-07-07 23:36:00,65,179,60,Married,0.35,3
761,14,2024-07-07 23:41:00,65,179,60,Married,1.04,3
761,713,2024-07-07 23:43:00,65,179,60,Married,1.39,3
761,714,2024-07-07 23:44:00,65,179,60,Married,0.75,3
761,72,2024-07-07 23:48:00,65,179,60,Married,0.93,3
761,76,2024-07-07 23:52:00,65,179,60,Married,0.69,3
761,711,2024-07-07 23:56:00,65,179,60,Married,1.38,3
762,712,2024-07-07 22:59:00,27,173,61,Single,0.51,1
762,71,2024-07-07 23:04:00,27,173,61,Single,0.69,1
762,714,2024-07-07 23:07:00,27,173,61,Single,0.78,1
762,715,2024-07-07 23:10:00,27,173,61,Single,1.24,1
762,712,2024-07-07 23:13:00,27,173,61,Single,0.2,1
763,713,2024-07-07 23:07:00,68,178,60,Married,0.48,3
764,09,2024-07-07 23:07:00,75,178,59,Married,1.4,3
764,03,2024-07-07 23:08:00,75,178,59,Married,1.2,3
764,01,2024-07-07 23:12:00,75,178,59,Married,0.61,3
764,04,2024-07-07 23:14:00,75,178,59,Married,1.39,3
764,06,2024-07-07 23:17:00,75,178,59,Married,0.89,3
764,19,2024-07-07 23:18:00,75,178,59,Married,1.18,3
764,75,2024-07-07 23:20:00,75,178,59,Married,1.19,3
764,710,2024-07-07 23:24:00,75,178,59,Married,0.99,3
764,713,2024-07-07 23:28:00,75,178,59,Married,1.14,3
764,715,2024-07-07 23:32:00,75,178,59,Married,0.56,3
764,24,2024-07-07 23:35:00,75,178,59,Married,0.85,3
764,23,2024-07-07 23:36:00,75,178,59,Married,1.3,3
764,28,2024-07-07 23:38:00,75,178,59,Married,0.87,3
764,23,2024-07-07 23:40:00,75,178,59,Married,1.09,3
764,22,2024-07-07 23:43:00,75,178,59,Married,0.89,3
764,28,2024-07-07 23:46:00,75,178,59,Married,1.29,3
765,315,2024-07-07 23:21:00,64,147,40,Married,0.99,3
765,13,2024-07-07 23:25:00,64,147,40,Married,1.4,3
765,17,2024-07-07 23:28:00,64,147,40,Married,0.66,3
765,112,2024-07-07 23:29:00,64,147,40,Married,1.39,3
765,19,2024-07-07 23:32:00,64,147,40,Married,1.19,3
765,17,2024-07-07 23:34:00,64,147,40,Married,0.2,3
765,10,2024-07-07 23:37:00,64,147,40,Married,0.72,3
765,14,2024-07-07 23:41:00,64,147,40,Married,0.82,3
765,17,2024-07-07 23:44:00,64,147,40,Married,1.31,3
765,24,2024-07-07 23:47:00,64,147,40,Married,1.34,3
765,22,2024-07-07 23:48:00,64,147,40,Married,0.74,3
765,23,2024-07-07 23:49:00,64,147,40,Married,1.12,3
765,25,2024-07-07 23:54:00,64,147,40,Married,1.06,3
766,22,2024-07-07 23:33:00,69,174,89,Married,1.31,3
766,60,2024-07-07 23:35:00,69,174,89,Married,0.16,3
766,67,2024-07-07 23:37:00,69,174,89,Married,1.16,3
766,64,2024-07-07 23:42:00,69,174,89,Married,0.99,3
766,63,2024-07-07 23:47:00,69,174,89,Married,0.76,3
766,66,2024-07-07 23:52:00,69,174,89,Married,1.47,3
767,53,2024-07-07 23:37:00,74,149,49,Married,1.15,3
767,58,2024-07-07 23:40:00,74,149,49,Married,1.34,3
767,511,2024-07-07 23:43:00,74,149,49,Married,0.26,3
767,69,2024-07-07 23:44:00,74,149,49,Married,0.19,3
767,60,2024-07-07 23:49:00,74,149,49,Married,0.53,3
767,613,2024-07-07 23:53:00,74,149,49,Married,1.37,3
767,64,2024-07-07 23:54:00,74,149,49,Married,0.54,3
767,61,2024-07-07 23:59:00,74,149,49,Married,0.17,3
767,40,2024-07-07 00:04:00,74,149,49,Married,0.5,3
767,414,2024-07-07 00:05:00,74,149,49,Married,0.84,3
767,412,2024-07-07 00:07:00,74,149,49,Married,0.74,3
767,47,2024-07-07 00:10:00,74,149,49,Married,0.67,3
767,06,2024-07-07 00:14:00,74,149,49,Married,1.06,3
767,03,2024-07-07 00:19:00,74,149,49,Married,0.58,3
767,710,2024-07-07 00:22:00,74,149,49,Married,0.97,3
767,711,2024-07-07 00:27:00,74,149,49,Married,1.19,3
768,710,2024-07-07 23:37:00,41,152,40,Married,0.67,2
768,713,2024-07-07 23:38:00,41,152,40,Married,0.49,2
768,711,2024-07-07 23:42:00,41,152,40,Married,0.87,2
768,21,2024-07-07 23:44:00,41,152,40,Married,0.47,2
768,22,2024-07-07 23:47:00,41,152,40,Married,1.46,2
768,15,2024-07-07 23:52:00,41,152,40,Married,1.07,2
768,10,2024-07-07 23:57:00,41,152,40,Married,1.37,2
768,413,2024-07-07 00:01:00,41,152,40,Married,0.55,2
768,42,2024-07-07 00:05:00,41,152,40,Married,0.1,2
769,13,2024-07-07 23:45:00,62,179,89,Married,0.76,3
769,16,2024-07-07 23:48:00,62,179,89,Married,1.39,3
769,113,2024-07-07 23:52:00,62,179,89,Married,1.28,3
769,112,2024-07-07 23:57:00,62,179,89,Married,0.44,3
769,116,2024-07-07 00:01:00,62,179,89,Married,1.49,3
769,416,2024-07-07 00:04:00,62,179,89,Married,0.43,3
769,413,2024-07-07 00:06:00,62,179,89,Married,0.97,3
769,411,2024-07-07 00:10:00,62,179,89,Married,0.19,3
769,43,2024-07-07 00:15:00,62,179,89,Married,0.25,3
769,71,2024-07-07 00:18:00,62,179,89,Married,0.61,3
769,72,2024-07-07 00:22:00,62,179,89,Married,0.64,3
769,76,2024-07-07 00:23:00,62,179,89,Married,1.29,3
769,01,2024-07-07 00:27:00,62,179,89,Married,0.14,3
769,09,2024-07-07 00:31:00,62,179,89,Married,1.32,3
769,00,2024-07-07 00:32:00,62,179,89,Married,0.63,3
769,06,2024-07-07 00:34:00,62,179,89,Married,0.71,3
769,01,2024-07-07 00:35:00,62,179,89,Married,0.63,3
769,01,2024-07-07 00:38:00,62,179,89,Married,0.85,3
770,26,2024-07-07 23:51:00,61,154,47,Married,0.63,3
770,26,2024-07-07 23:54:00,61,154,47,Married,1.47,3
770,27,2024-07-07 23:55:00,61,154,47,Married,1.13,3
770,712,2024-07-07 00:00:00,61,154,47,Married,1.24,3
770,78,2024-07-07 00:04:00,61,154,47,Married,0.38,3
770,715,2024-07-07 00:05:00,61,154,47,Married,1.05,3
770,70,2024-07-07 00:09:00,61,154,47,Married,0.93,3
770,712,2024-07-07 00:10:00,61,154,47,Married,0.79,3
770,711,2024-07-07 00:14:00,61,154,47,Married,0.71,3
770,713,2024-07-07 00:16:00,61,154,47,Married,0.43,3
770,79,2024-07-07 00:20:00,61,154,47,Married,1.14,3
771,78,2024-07-07 00:04:00,53,152,49,Single,0.42,2
771,111,2024-07-07 00:08:00,53,152,49,Single,0.56,2
771,19,2024-07-07 00:11:00,53,152,49,Single,0.89,2
771,111,2024-07-07 00:16:00,53,152,49,Single,1.49,2
771,113,2024-07-07 00:21:00,53,152,49,Single,0.4,2
771,111,2024-07-07 00:23:00,53,152,49,Single,0.47,2
771,41,2024-07-07 00:27:00,53,152,49,Single,0.2,2
771,48,2024-07-07 00:32:00,53,152,49,Single,0.52,2
771,412,2024-07-07 00:37:00,53,152,49,Single,0.87,2
772,28,2024-07-07 00:09:00,18,159,50,Single,1.16,1
772,21,2024-07-07 00:14:00,18,159,50,Single,1.36,1
772,03,2024-07-07 00:17:00,18,159,50,Single,0.19,1
772,010,2024-07-07 00:19:00,18,159,50,Single,1.44,1
772,03,2024-07-07 00:22:00,18,159,50,Single,0.43,1
772,02,2024-07-07 00:24:00,18,159,50,Single,0.79,1
772,03,2024-07-07 00:27:00,18,159,50,Single,0.9,1
772,47,2024-07-07 00:31:00,18,159,50,Single,0.89,1
772,14,2024-07-07 00:33:00,18,159,50,Single,0.55,1
772,10,2024-07-07 00:35:00,18,159,50,Single,0.13,1
772,610,2024-07-07 00:36:00,18,159,50,Single,1.26,1
772,613,2024-07-07 00:41:00,18,159,50,Single,0.62,1
772,613,2024-07-07 00:44:00,18,159,50,Single,0.99,1
772,611,2024-07-07 00:46:00,18,159,50,Single,1.4,1
773,711,2024-07-07 00:23:00,36,164,47,Married,0.99,2
773,44,2024-07-07 00:28:00,36,164,47,Married,0.54,2
773,415,2024-07-07 00:33:00,36,164,47,Married,0.63,2
773,414,2024-07-07 00:38:00,36,164,47,Married,1.15,2
773,47,2024-07-07 00:39:00,36,164,47,Married,0.92,2
773,47,2024-07-07 00:40:00,36,164,47,Married,0.51,2
773,40,2024-07-07 00:42:00,36,164,47,Married,0.86,2
773,414,2024-07-07 00:43:00,36,164,47,Married,0.68,2
773,76,2024-07-07 00:48:00,36,164,47,Married,0.37,2
774,418,2024-07-07 00:29:00,20,175,67,Single,0.22,1
774,42,2024-07-07 00:30:00,20,175,67,Single,0.43,1
774,413,2024-07-07 00:34:00,20,175,67,Single,1.33,1
774,48,2024-07-07 00:36:00,20,175,67,Single,0.1,1
774,411,2024-07-07 00:40:00,20,175,67,Single,0.84,1
774,68,2024-07-07 00:43:00,20,175,67,Single,0.49,1
774,66,2024-07-07 00:44:00,20,175,67,Single,1.1,1
774,67,2024-07-07 00:45:00,20,175,67,Single,1.06,1
774,612,2024-07-07 00:47:00,20,175,67,Single,0.61,1
774,69,2024-07-07 00:52:00,20,175,67,Single,0.47,1
774,68,2024-07-07 00:53:00,20,175,67,Single,0.47,1
774,010,2024-07-07 00:57:00,20,175,67,Single,0.54,1
774,01,2024-07-07 01:02:00,20,175,67,Single,0.38,1
775,112,2024-07-07 00:40:00,33,175,64,Single,0.14,2
775,11,2024-07-07 00:44:00,33,175,64,Single,1.3,2
775,110,2024-07-07 00:48:00,33,175,64,Single,0.66,2
775,13,2024-07-07 00:51:00,33,175,64,Single,0.17,2
775,113,2024-07-07 00:54:00,33,175,64,Single,0.46,2
775,13,2024-07-07 00:57:00,33,175,64,Single,0.5,2
775,110,2024-07-07 01:01:00,33,175,64,Single,0.65,2
775,115,2024-07-07 01:03:00,33,175,64,Single,0.51,2
775,113,2024-07-07 01:04:00,33,175,64,Single,1.26,2
776,00,2024-07-07 00:48:00,64,170,80,Married,0.72,3
776,56,2024-07-07 00:50:00,64,170,80,Married,0.5,3
776,515,2024-07-07 00:55:00,64,170,80,Married,0.37,3
776,511,2024-07-07 00:56:00,64,170,80,Married,1.07,3
776,512,2024-07-07 00:57:00,64,170,80,Married,1.39,3
776,515,2024-07-07 00:59:00,64,170,80,Married,1.3,3
776,57,2024-07-07 01:00:00,64,170,80,Married,0.42,3
776,512,2024-07-07 01:05:00,64,170,80,Married,0.16,3
776,515,2024-07-07 01:10:00,64,170,80,Married,1.41,3
776,58,2024-07-07 01:15:00,64,170,80,Married,1.09,3
776,511,2024-07-07 01:19:00,64,170,80,Married,0.99,3
776,515,2024-07-07 01:23:00,64,170,80,Married,0.89,3
776,50,2024-07-07 01:26:00,64,170,80,Married,1.27,3
777,512,2024-07-07 00:58:00,66,151,57,Married,0.21,3
777,513,2024-07-07 01:01:00,66,151,57,Married,0.2,3
777,52,2024-07-07 01:06:00,66,151,57,Married,1.36,3
777,54,2024-07-07 01:07:00,66,151,57,Married,0.62,3
777,50,2024-07-07 01:08:00,66,151,57,Married,0.63,3
777,314,2024-07-07 01:12:00,66,151,57,Married,0.49,3
