si_id,shelf_id,item_id,person_id,timestamp,date,time,holding_the_bag,picking_up_item,returning_item,putting_item_into_bag,taking_item_out_of_bag,putting_item_into_bag_in_the_2nd_time,holding_the_item_(s),looking_at_item_(s),is_buy,dow
512,5,12,776,2024-07-07 00:57:00,2024-07-07,00:57:00,True,True,False,True,False,True,True,True,True,Sunday
515,5,15,776,2024-07-07 00:59:00,2024-07-07,00:59:00,True,True,False,False,True,True,True,True,False,Sunday
57,5,7,776,2024-07-07 01:00:00,2024-07-07,01:00:00,True,True,False,True,False,True,True,True,True,Sunday
512,5,12,776,2024-07-07 01:05:00,2024-07-07,01:05:00,True,True,False,True,False,False,True,True,True,Sunday
515,5,15,776,2024-07-07 01:10:00,2024-07-07,01:10:00,True,True,True,False,True,False,True,True,False,Sunday
58,5,8,776,2024-07-07 01:15:00,2024-07-07,01:15:00,True,True,False,False,,True,True,True,False,Sunday
511,5,11,776,2024-07-07 01:19:00,2024-07-07,01:19:00,True,True,False,True,False,False,True,True,True,Sunday
515,5,15,776,2024-07-07 01:23:00,2024-07-07,01:23:00,True,True,True,True,,False,True,True,False,Sunday
50,5,0,776,2024-07-07 01:26:00,2024-07-07,01:26:00,True,True,False,True,True,True,True,True,False,Sunday
512,5,12,777,2024-07-07 00:58:00,2024-07-07,00:58:00,True,True,False,False,,False,True,True,False,Sunday
513,5,13,777,2024-07-07 01:01:00,2024-07-07,01:01:00,True,True,False,False,False,True,True,True,True,Sunday
52,5,2,777,2024-07-07 01:06:00,2024-07-07,01:06:00,True,True,True,True,True,,True,True,False,Sunday
54,5,4,777,2024-07-07 01:07:00,2024-07-07,01:07:00,True,True,True,False,,,True,True,False,Sunday
50,5,0,777,2024-07-07 01:08:00,2024-07-07,01:08:00,True,True,False,True,False,True,True,True,True,Sunday
314,3,14,777,2024-07-07 01:12:00,2024-07-07,01:12:00,True,True,False,False,,True,True,True,False,Sunday
310,3,10,777,2024-07-07 01:15:00,2024-07-07,01:15:00,True,True,False,True,True,True,True,True,False,Sunday
36,3,6,777,2024-07-07 01:17:00,2024-07-07,01:17:00,True,True,True,,True,False,True,True,False,Sunday
322,3,22,777,2024-07-07 01:19:00,2024-07-07,01:19:00,True,True,True,True,True,True,True,True,False,Sunday
321,3,21,777,2024-07-07 01:23:00,2024-07-07,01:23:00,True,True,True,True,True,False,True,True,False,Sunday
41,4,1,777,2024-07-07 01:28:00,2024-07-07,01:28:00,True,True,False,True,False,True,True,True,True,Sunday
43,4,3,777,2024-07-07 01:30:00,2024-07-07,01:30:00,True,True,False,True,False,False,True,True,True,Sunday
46,4,6,777,2024-07-07 01:35:00,2024-07-07,01:35:00,True,True,True,False,,True,True,True,False,Sunday
46,4,6,777,2024-07-07 01:40:00,2024-07-07,01:40:00,True,True,True,False,True,,True,True,False,Sunday
08,0,8,778,2024-07-07 01:08:00,2024-07-07,01:08:00,True,True,True,True,True,True,True,True,False,Sunday
47,4,7,778,2024-07-07 01:09:00,2024-07-07,01:09:00,True,True,True,True,True,False,True,True,False,Sunday
613,6,13,778,2024-07-07 01:13:00,2024-07-07,01:13:00,True,True,False,True,True,False,True,True,False,Sunday
68,6,8,778,2024-07-07 01:14:00,2024-07-07,01:14:00,True,True,False,True,True,True,True,True,False,Sunday
610,6,10,778,2024-07-07 01:19:00,2024-07-07,01:19:00,True,True,False,False,False,True,True,True,True,Sunday
610,6,10,778,2024-07-07 01:22:00,2024-07-07,01:22:00,True,True,False,False,False,True,True,True,True,Sunday
68,6,8,778,2024-07-07 01:24:00,2024-07-07,01:24:00,True,True,True,False,True,False,True,True,False,Sunday
616,6,16,778,2024-07-07 01:29:00,2024-07-07,01:29:00,True,True,False,False,False,False,True,True,False,Sunday
27,2,7,778,2024-07-07 01:30:00,2024-07-07,01:30:00,True,True,False,True,False,False,True,True,True,Sunday
319,3,19,778,2024-07-07 01:35:00,2024-07-07,01:35:00,True,True,True,True,False,False,True,True,False,Sunday
35,3,5,778,2024-07-07 01:38:00,2024-07-07,01:38:00,True,True,True,True,,False,True,True,False,Sunday
321,3,21,778,2024-07-07 01:39:00,2024-07-07,01:39:00,True,True,True,True,True,True,True,True,False,Sunday
310,3,10,778,2024-07-07 01:40:00,2024-07-07,01:40:00,True,True,False,False,False,,True,True,False,Sunday
314,3,14,778,2024-07-07 01:44:00,2024-07-07,01:44:00,True,True,True,True,False,False,True,True,False,Sunday
34,3,4,778,2024-07-07 01:45:00,2024-07-07,01:45:00,True,True,True,True,True,True,True,True,False,Sunday
25,2,5,779,2024-07-07 01:08:00,2024-07-07,01:08:00,False,True,False,False,False,False,True,True,False,Sunday
23,2,3,780,2024-07-07 01:14:00,2024-07-07,01:14:00,True,True,False,True,True,False,True,True,False,Sunday
24,2,4,780,2024-07-07 01:16:00,2024-07-07,01:16:00,True,True,True,True,True,,True,True,False,Sunday
21,2,1,780,2024-07-07 01:20:00,2024-07-07,01:20:00,True,True,False,True,True,True,True,True,False,Sunday
28,2,8,780,2024-07-07 01:23:00,2024-07-07,01:23:00,True,True,True,,True,,True,True,False,Sunday
28,2,8,780,2024-07-07 01:27:00,2024-07-07,01:27:00,True,True,False,True,False,,True,True,True,Sunday
02,0,2,780,2024-07-07 01:30:00,2024-07-07,01:30:00,True,True,True,False,,False,True,True,False,Sunday
08,0,8,780,2024-07-07 01:31:00,2024-07-07,01:31:00,True,True,False,True,False,,True,True,True,Sunday
06,0,6,780,2024-07-07 01:34:00,2024-07-07,01:34:00,True,True,True,False,False,False,True,True,False,Sunday
012,0,12,780,2024-07-07 01:37:00,2024-07-07,01:37:00,True,True,False,True,False,False,True,True,True,Sunday
02,0,2,780,2024-07-07 01:39:00,2024-07-07,01:39:00,True,True,False,True,True,False,True,True,False,Sunday
06,0,6,780,2024-07-07 01:41:00,2024-07-07,01:41:00,True,True,False,True,True,True,True,True,False,Sunday
41,4,1,780,2024-07-07 01:42:00,2024-07-07,01:42:00,True,True,True,True,False,True,True,True,False,Sunday
42,4,2,780,2024-07-07 01:45:00,2024-07-07,01:45:00,True,True,False,True,True,True,True,True,False,Sunday
412,4,12,780,2024-07-07 01:47:00,2024-07-07,01:47:00,True,True,False,False,False,True,True,True,True,Sunday
42,4,2,780,2024-07-07 01:50:00,2024-07-07,01:50:00,True,True,True,False,False,False,True,True,False,Sunday
011,0,11,780,2024-07-07 01:52:00,2024-07-07,01:52:00,True,True,False,False,False,True,True,True,True,Sunday
00,0,0,780,2024-07-07 01:57:00,2024-07-07,01:57:00,True,True,False,True,False,False,True,True,True,Sunday
012,0,12,780,2024-07-07 02:01:00,2024-07-07,02:01:00,True,True,True,,False,False,True,True,False,Sunday
02,0,2,780,2024-07-07 02:06:00,2024-07-07,02:06:00,True,True,True,False,False,True,True,True,False,Sunday
012,0,12,780,2024-07-07 02:09:00,2024-07-07,02:09:00,True,True,False,True,False,True,True,True,True,Sunday
07,0,7,780,2024-07-07 02:13:00,2024-07-07,02:13:00,True,True,False,False,True,True,True,True,False,Sunday
20,2,0,781,2024-07-07 01:21:00,2024-07-07,01:21:00,True,True,True,True,False,False,True,True,False,Sunday
26,2,6,781,2024-07-07 01:24:00,2024-07-07,01:24:00,True,True,True,True,False,True,True,True,False,Sunday
712,7,12,781,2024-07-07 01:25:00,2024-07-07,01:25:00,True,True,True,False,False,False,True,True,False,Sunday
712,7,12,781,2024-07-07 01:30:00,2024-07-07,01:30:00,True,True,True,,,False,True,True,False,Sunday
71,7,1,781,2024-07-07 01:34:00,2024-07-07,01:34:00,True,True,True,True,True,True,True,True,False,Sunday
715,7,15,781,2024-07-07 01:36:00,2024-07-07,01:36:00,True,True,False,True,True,False,True,True,False,Sunday
21,2,1,781,2024-07-07 01:38:00,2024-07-07,01:38:00,True,True,False,True,True,True,True,True,False,Sunday
25,2,5,781,2024-07-07 01:40:00,2024-07-07,01:40:00,True,True,True,False,False,True,True,True,False,Sunday
28,2,8,781,2024-07-07 01:44:00,2024-07-07,01:44:00,True,True,True,,,True,True,True,False,Sunday
24,2,4,781,2024-07-07 01:45:00,2024-07-07,01:45:00,True,True,False,False,False,True,True,True,True,Sunday
113,1,13,781,2024-07-07 01:49:00,2024-07-07,01:49:00,True,True,False,True,False,True,True,True,True,Sunday
17,1,7,781,2024-07-07 01:50:00,2024-07-07,01:50:00,True,True,False,True,False,False,True,True,True,Sunday
10,1,0,781,2024-07-07 01:55:00,2024-07-07,01:55:00,True,True,True,False,True,True,True,True,False,Sunday
113,1,13,781,2024-07-07 01:57:00,2024-07-07,01:57:00,True,True,False,True,True,True,True,True,False,Sunday
010,0,10,782,2024-07-07 01:34:00,2024-07-07,01:34:00,True,True,False,True,True,True,True,True,False,Sunday
02,0,2,782,2024-07-07 01:39:00,2024-07-07,01:39:00,True,True,False,True,False,False,True,True,True,Sunday
010,0,10,782,2024-07-07 01:42:00,2024-07-07,01:42:00,True,True,True,False,False,,True,True,False,Sunday
03,0,3,782,2024-07-07 01:45:00,2024-07-07,01:45:00,True,True,False,True,True,False,True,True,False,Sunday
06,0,6,782,2024-07-07 01:49:00,2024-07-07,01:49:00,True,True,True,False,False,False,True,True,False,Sunday
03,0,3,782,2024-07-07 01:54:00,2024-07-07,01:54:00,True,True,True,True,True,False,True,True,False,Sunday
010,0,10,782,2024-07-07 01:58:00,2024-07-07,01:58:00,True,True,True,,,,True,True,False,Sunday
117,1,17,782,2024-07-07 02:01:00,2024-07-07,02:01:00,True,True,True,True,False,,True,True,False,Sunday
72,7,2,783,2024-07-07 01:35:00,2024-07-07,01:35:00,False,True,True,False,False,True,True,True,False,Sunday
25,2,5,784,2024-07-07 01:44:00,2024-07-07,01:44:00,True,True,False,False,True,False,True,True,False,Sunday
27,2,7,784,2024-07-07 01:49:00,2024-07-07,01:49:00,True,True,False,True,False,True,True,True,True,Sunday
27,2,7,784,2024-07-07 01:54:00,2024-07-07,01:54:00,True,True,False,True,False,False,True,True,True,Sunday
28,2,8,784,2024-07-07 01:56:00,2024-07-07,01:56:00,True,True,False,True,False,True,True,True,True,Sunday
05,0,5,784,2024-07-07 01:57:00,2024-07-07,01:57:00,True,True,False,False,True,True,True,True,False,Sunday
03,0,3,784,2024-07-07 02:01:00,2024-07-07,02:01:00,True,True,True,True,True,True,True,True,False,Sunday
418,4,18,785,2024-07-07 01:52:00,2024-07-07,01:52:00,True,True,True,,True,False,True,True,False,Sunday
28,2,8,785,2024-07-07 01:54:00,2024-07-07,01:54:00,True,True,True,True,,False,True,True,False,Sunday
00,0,0,785,2024-07-07 01:55:00,2024-07-07,01:55:00,True,True,True,False,True,,True,True,False,Sunday
02,0,2,785,2024-07-07 01:57:00,2024-07-07,01:57:00,True,True,True,False,,False,True,True,False,Sunday
012,0,12,785,2024-07-07 02:01:00,2024-07-07,02:01:00,True,True,False,False,,False,True,True,False,Sunday
06,0,6,785,2024-07-07 02:03:00,2024-07-07,02:03:00,True,True,True,True,False,True,True,True,False,Sunday
010,0,10,785,2024-07-07 02:06:00,2024-07-07,02:06:00,True,True,True,,True,False,True,True,False,Sunday
04,0,4,785,2024-07-07 02:10:00,2024-07-07,02:10:00,True,True,False,False,False,,True,True,False,Sunday
09,0,9,785,2024-07-07 02:15:00,2024-07-07,02:15:00,True,True,False,True,False,False,True,True,True,Sunday
25,2,5,785,2024-07-07 02:19:00,2024-07-07,02:19:00,True,True,False,True,True,False,True,True,False,Sunday
41,4,1,786,2024-07-07 01:57:00,2024-07-07,01:57:00,False,True,False,True,False,,True,True,True,Sunday
35,3,5,786,2024-07-07 01:58:00,2024-07-07,01:58:00,False,True,True,True,False,False,True,True,False,Sunday
30,3,0,786,2024-07-07 02:01:00,2024-07-07,02:01:00,False,True,False,False,True,False,True,True,False,Sunday
319,3,19,786,2024-07-07 02:02:00,2024-07-07,02:02:00,False,True,True,False,True,False,True,True,False,Sunday
20,2,0,787,2024-07-07 01:58:00,2024-07-07,01:58:00,True,True,True,,True,True,True,True,False,Sunday
21,2,1,787,2024-07-07 01:59:00,2024-07-07,01:59:00,True,True,False,True,True,True,True,True,False,Sunday
23,2,3,787,2024-07-07 02:04:00,2024-07-07,02:04:00,True,True,False,False,False,True,True,True,True,Sunday
20,2,0,787,2024-07-07 02:09:00,2024-07-07,02:09:00,True,True,False,False,True,True,True,True,False,Sunday
28,2,8,787,2024-07-07 02:12:00,2024-07-07,02:12:00,True,True,True,False,,,True,True,False,Sunday
710,7,10,787,2024-07-07 02:14:00,2024-07-07,02:14:00,True,True,False,False,True,False,True,True,False,Sunday
74,7,4,787,2024-07-07 02:18:00,2024-07-07,02:18:00,True,True,False,False,False,True,True,True,True,Sunday
75,7,5,787,2024-07-07 02:21:00,2024-07-07,02:21:00,True,True,True,False,True,True,True,True,False,Sunday
70,7,0,787,2024-07-07 02:26:00,2024-07-07,02:26:00,True,True,False,True,False,False,True,True,True,Sunday
714,7,14,787,2024-07-07 02:30:00,2024-07-07,02:30:00,True,True,True,False,,False,True,True,False,Sunday
73,7,3,787,2024-07-07 02:31:00,2024-07-07,02:31:00,True,True,False,False,,False,True,True,False,Sunday
712,7,12,787,2024-07-07 02:35:00,2024-07-07,02:35:00,True,True,True,True,False,False,True,True,False,Sunday
323,3,23,787,2024-07-07 02:37:00,2024-07-07,02:37:00,True,True,False,True,False,True,True,True,True,Sunday
312,3,12,787,2024-07-07 02:41:00,2024-07-07,02:41:00,True,True,False,True,False,True,True,True,True,Sunday
316,3,16,787,2024-07-07 02:43:00,2024-07-07,02:43:00,True,True,False,True,False,True,True,True,True,Sunday
311,3,11,787,2024-07-07 02:48:00,2024-07-07,02:48:00,True,True,False,True,True,False,True,True,False,Sunday
322,3,22,787,2024-07-07 02:50:00,2024-07-07,02:50:00,True,True,True,False,,,True,True,False,Sunday
316,3,16,787,2024-07-07 02:52:00,2024-07-07,02:52:00,True,True,True,False,,False,True,True,False,Sunday
311,3,11,787,2024-07-07 02:57:00,2024-07-07,02:57:00,True,True,True,False,True,False,True,True,False,Sunday
32,3,2,787,2024-07-07 03:02:00,2024-07-07,03:02:00,True,True,False,False,,True,True,True,False,Sunday
710,7,10,788,2024-07-07 02:05:00,2024-07-07,02:05:00,False,True,True,True,,,True,True,False,Sunday
79,7,9,788,2024-07-07 02:06:00,2024-07-07,02:06:00,False,True,True,True,True,True,True,True,False,Sunday
71,7,1,788,2024-07-07 02:10:00,2024-07-07,02:10:00,False,True,True,,True,True,True,True,False,Sunday
25,2,5,788,2024-07-07 02:12:00,2024-07-07,02:12:00,False,True,False,False,False,False,True,True,False,Sunday
27,2,7,788,2024-07-07 02:14:00,2024-07-07,02:14:00,False,True,False,True,False,False,True,True,True,Sunday
17,1,7,789,2024-07-07 02:06:00,2024-07-07,02:06:00,False,True,False,False,True,,True,True,False,Sunday
35,3,5,790,2024-07-07 02:15:00,2024-07-07,02:15:00,True,True,True,True,False,True,True,True,False,Sunday
313,3,13,790,2024-07-07 02:16:00,2024-07-07,02:16:00,True,True,False,False,False,True,True,True,True,Sunday
317,3,17,790,2024-07-07 02:20:00,2024-07-07,02:20:00,True,True,True,False,False,True,True,True,False,Sunday
31,3,1,790,2024-07-07 02:23:00,2024-07-07,02:23:00,True,True,True,,False,False,True,True,False,Sunday
319,3,19,790,2024-07-07 02:27:00,2024-07-07,02:27:00,True,True,False,True,False,False,True,True,True,Sunday
315,3,15,790,2024-07-07 02:30:00,2024-07-07,02:30:00,True,True,True,,True,,True,True,False,Sunday
313,3,13,790,2024-07-07 02:35:00,2024-07-07,02:35:00,True,True,True,True,True,True,True,True,False,Sunday
32,3,2,790,2024-07-07 02:36:00,2024-07-07,02:36:00,True,True,False,True,False,True,True,True,True,Sunday
36,3,6,790,2024-07-07 02:37:00,2024-07-07,02:37:00,True,True,True,,True,False,True,True,False,Sunday
50,5,0,790,2024-07-07 02:40:00,2024-07-07,02:40:00,True,True,False,False,,False,True,True,False,Sunday
58,5,8,790,2024-07-07 02:42:00,2024-07-07,02:42:00,True,True,False,False,False,False,True,True,False,Sunday
50,5,0,790,2024-07-07 02:45:00,2024-07-07,02:45:00,True,True,False,True,False,,True,True,True,Sunday
511,5,11,790,2024-07-07 02:46:00,2024-07-07,02:46:00,True,True,False,True,False,True,True,True,True,Sunday
14,1,4,790,2024-07-07 02:51:00,2024-07-07,02:51:00,True,True,True,False,True,False,True,True,False,Sunday
23,2,3,790,2024-07-07 02:53:00,2024-07-07,02:53:00,True,True,False,False,False,True,True,True,True,Sunday
26,2,6,790,2024-07-07 02:58:00,2024-07-07,02:58:00,True,True,True,False,True,False,True,True,False,Sunday
26,2,6,790,2024-07-07 03:01:00,2024-07-07,03:01:00,True,True,True,True,,True,True,True,False,Sunday
06,0,6,791,2024-07-07 02:16:00,2024-07-07,02:16:00,False,True,False,False,False,,True,True,False,Sunday
714,7,14,791,2024-07-07 02:17:00,2024-07-07,02:17:00,False,True,True,False,True,,True,True,False,Sunday
45,4,5,791,2024-07-07 02:18:00,2024-07-07,02:18:00,False,True,True,,False,True,True,True,False,Sunday
42,4,2,791,2024-07-07 02:22:00,2024-07-07,02:22:00,False,True,False,True,False,False,True,True,True,Sunday
411,4,11,791,2024-07-07 02:27:00,2024-07-07,02:27:00,False,True,False,True,False,,True,True,True,Sunday
321,3,21,792,2024-07-07 02:24:00,2024-07-07,02:24:00,True,True,True,False,,True,True,True,False,Sunday
34,3,4,792,2024-07-07 02:25:00,2024-07-07,02:25:00,True,True,True,False,,False,True,True,False,Sunday
321,3,21,792,2024-07-07 02:28:00,2024-07-07,02:28:00,True,True,False,True,False,False,True,True,True,Sunday
313,3,13,792,2024-07-07 02:32:00,2024-07-07,02:32:00,True,True,False,False,True,True,True,True,False,Sunday
314,3,14,792,2024-07-07 02:33:00,2024-07-07,02:33:00,True,True,False,False,False,False,True,True,False,Sunday
79,7,9,792,2024-07-07 02:38:00,2024-07-07,02:38:00,True,True,False,True,True,True,True,True,False,Sunday
76,7,6,792,2024-07-07 02:42:00,2024-07-07,02:42:00,True,True,False,False,True,False,True,True,False,Sunday
72,7,2,792,2024-07-07 02:46:00,2024-07-07,02:46:00,True,True,True,False,,,True,True,False,Sunday
712,7,12,792,2024-07-07 02:50:00,2024-07-07,02:50:00,True,True,False,True,True,True,True,True,False,Sunday
712,7,12,792,2024-07-07 02:51:00,2024-07-07,02:51:00,True,True,True,False,,False,True,True,False,Sunday
75,7,5,792,2024-07-07 02:52:00,2024-07-07,02:52:00,True,True,False,True,True,True,True,True,False,Sunday
710,7,10,792,2024-07-07 02:56:00,2024-07-07,02:56:00,True,True,True,,,True,True,True,False,Sunday
76,7,6,792,2024-07-07 02:58:00,2024-07-07,02:58:00,True,True,False,False,,False,True,True,False,Sunday
710,7,10,792,2024-07-07 03:01:00,2024-07-07,03:01:00,True,True,True,False,False,True,True,True,False,Sunday
48,4,8,792,2024-07-07 03:05:00,2024-07-07,03:05:00,True,True,True,True,,True,True,True,False,Sunday
02,0,2,792,2024-07-07 03:08:00,2024-07-07,03:08:00,True,True,False,False,True,True,True,True,False,Sunday
01,0,1,792,2024-07-07 03:11:00,2024-07-07,03:11:00,True,True,False,True,False,False,True,True,True,Sunday
07,0,7,793,2024-07-07 02:31:00,2024-07-07,02:31:00,True,True,False,False,False,True,True,True,True,Sunday
06,0,6,793,2024-07-07 02:34:00,2024-07-07,02:34:00,True,True,False,True,False,False,True,True,True,Sunday
25,2,5,793,2024-07-07 02:35:00,2024-07-07,02:35:00,True,True,False,False,False,False,True,True,False,Sunday
20,2,0,793,2024-07-07 02:40:00,2024-07-07,02:40:00,True,True,True,True,False,True,True,True,False,Sunday
20,2,0,793,2024-07-07 02:45:00,2024-07-07,02:45:00,True,True,False,True,True,True,True,True,False,Sunday
27,2,7,793,2024-07-07 02:49:00,2024-07-07,02:49:00,True,True,True,False,,True,True,True,False,Sunday
23,2,3,793,2024-07-07 02:53:00,2024-07-07,02:53:00,True,True,True,False,True,False,True,True,False,Sunday
27,2,7,794,2024-07-07 02:43:00,2024-07-07,02:43:00,True,True,False,True,False,False,True,True,True,Sunday
27,2,7,794,2024-07-07 02:46:00,2024-07-07,02:46:00,True,True,False,True,True,False,True,True,False,Sunday
22,2,2,794,2024-07-07 02:47:00,2024-07-07,02:47:00,True,True,True,False,,True,True,True,False,Sunday
28,2,8,794,2024-07-07 02:48:00,2024-07-07,02:48:00,True,True,False,True,True,False,True,True,False,Sunday
27,2,7,794,2024-07-07 02:49:00,2024-07-07,02:49:00,True,True,False,True,False,True,True,True,True,Sunday
38,3,8,794,2024-07-07 02:52:00,2024-07-07,02:52:00,True,True,True,,False,False,True,True,False,Sunday
32,3,2,794,2024-07-07 02:57:00,2024-07-07,02:57:00,True,True,False,True,False,,True,True,True,Sunday
34,3,4,794,2024-07-07 03:02:00,2024-07-07,03:02:00,True,True,False,False,True,False,True,True,False,Sunday
511,5,11,795,2024-07-07 02:52:00,2024-07-07,02:52:00,False,True,True,False,True,False,True,True,False,Sunday
53,5,3,795,2024-07-07 02:55:00,2024-07-07,02:55:00,False,True,False,True,True,False,True,True,False,Sunday
34,3,4,795,2024-07-07 02:57:00,2024-07-07,02:57:00,False,True,False,True,True,False,True,True,False,Sunday
35,3,5,795,2024-07-07 03:02:00,2024-07-07,03:02:00,False,True,True,,,True,True,True,False,Sunday
315,3,15,796,2024-07-07 03:03:00,2024-07-07,03:03:00,True,True,True,False,True,False,True,True,False,Sunday
319,3,19,796,2024-07-07 03:04:00,2024-07-07,03:04:00,True,True,False,True,False,True,True,True,True,Sunday
32,3,2,796,2024-07-07 03:08:00,2024-07-07,03:08:00,True,True,False,False,True,True,True,True,False,Sunday
33,3,3,796,2024-07-07 03:13:00,2024-07-07,03:13:00,True,True,True,False,,,True,True,False,Sunday
32,3,2,796,2024-07-07 03:17:00,2024-07-07,03:17:00,True,True,False,True,False,True,True,True,True,Sunday
321,3,21,796,2024-07-07 03:20:00,2024-07-07,03:20:00,True,True,False,True,False,False,True,True,True,Sunday
112,1,12,796,2024-07-07 03:22:00,2024-07-07,03:22:00,True,True,True,True,,,True,True,False,Sunday
112,1,12,796,2024-07-07 03:26:00,2024-07-07,03:26:00,True,True,True,True,True,True,True,True,False,Sunday
15,1,5,796,2024-07-07 03:29:00,2024-07-07,03:29:00,True,True,True,False,True,,True,True,False,Sunday
112,1,12,796,2024-07-07 03:32:00,2024-07-07,03:32:00,True,True,True,False,False,False,True,True,False,Sunday
16,1,6,796,2024-07-07 03:35:00,2024-07-07,03:35:00,True,True,True,True,True,True,True,True,False,Sunday
78,7,8,796,2024-07-07 03:37:00,2024-07-07,03:37:00,True,True,False,True,True,True,True,True,False,Sunday
714,7,14,796,2024-07-07 03:42:00,2024-07-07,03:42:00,True,True,False,True,True,True,True,True,False,Sunday
78,7,8,796,2024-07-07 03:43:00,2024-07-07,03:43:00,True,True,False,True,True,False,True,True,False,Sunday
711,7,11,796,2024-07-07 03:46:00,2024-07-07,03:46:00,True,True,True,False,True,,True,True,False,Sunday
76,7,6,796,2024-07-07 03:47:00,2024-07-07,03:47:00,True,True,False,True,True,True,True,True,False,Sunday
012,0,12,797,2024-07-07 03:07:00,2024-07-07,03:07:00,False,True,False,False,True,,True,True,False,Sunday
03,0,3,797,2024-07-07 03:10:00,2024-07-07,03:10:00,False,True,True,False,False,False,True,True,False,Sunday
14,1,4,797,2024-07-07 03:12:00,2024-07-07,03:12:00,False,True,True,False,,False,True,True,False,Sunday
112,1,12,797,2024-07-07 03:14:00,2024-07-07,03:14:00,False,True,True,False,False,False,True,True,False,Sunday
54,5,4,798,2024-07-07 03:12:00,2024-07-07,03:12:00,True,True,False,True,False,True,True,True,True,Sunday
59,5,9,798,2024-07-07 03:15:00,2024-07-07,03:15:00,True,True,False,True,False,False,True,True,True,Sunday
514,5,14,798,2024-07-07 03:17:00,2024-07-07,03:17:00,True,True,True,False,False,False,True,True,False,Sunday
73,7,3,798,2024-07-07 03:21:00,2024-07-07,03:21:00,True,True,True,True,,,True,True,False,Sunday
71,7,1,798,2024-07-07 03:23:00,2024-07-07,03:23:00,True,True,False,False,False,True,True,True,True,Sunday
72,7,2,798,2024-07-07 03:24:00,2024-07-07,03:24:00,True,True,False,False,False,True,True,True,True,Sunday
78,7,8,798,2024-07-07 03:26:00,2024-07-07,03:26:00,True,True,True,False,False,,True,True,False,Sunday
28,2,8,798,2024-07-07 03:27:00,2024-07-07,03:27:00,True,True,False,True,True,False,True,True,False,Sunday
22,2,2,798,2024-07-07 03:30:00,2024-07-07,03:30:00,True,True,True,False,False,True,True,True,False,Sunday
27,2,7,798,2024-07-07 03:33:00,2024-07-07,03:33:00,True,True,False,True,False,,True,True,True,Sunday
27,2,7,798,2024-07-07 03:35:00,2024-07-07,03:35:00,True,True,False,True,False,True,True,True,True,Sunday
78,7,8,798,2024-07-07 03:38:00,2024-07-07,03:38:00,True,True,False,False,False,False,True,True,False,Sunday
713,7,13,798,2024-07-07 03:42:00,2024-07-07,03:42:00,True,True,False,True,True,False,True,True,False,Sunday
711,7,11,798,2024-07-07 03:47:00,2024-07-07,03:47:00,True,True,False,False,,,True,True,False,Sunday
18,1,8,799,2024-07-07 03:15:00,2024-07-07,03:15:00,True,True,True,False,False,True,True,True,False,Sunday
12,1,2,799,2024-07-07 03:20:00,2024-07-07,03:20:00,True,True,False,True,False,True,True,True,True,Sunday
18,1,8,799,2024-07-07 03:22:00,2024-07-07,03:22:00,True,True,False,False,True,True,True,True,False,Sunday
615,6,15,799,2024-07-07 03:25:00,2024-07-07,03:25:00,True,True,False,True,True,False,True,True,False,Sunday
613,6,13,799,2024-07-07 03:28:00,2024-07-07,03:28:00,True,True,True,True,True,True,True,True,False,Sunday
65,6,5,799,2024-07-07 03:31:00,2024-07-07,03:31:00,True,True,True,False,False,False,True,True,False,Sunday
610,6,10,799,2024-07-07 03:34:00,2024-07-07,03:34:00,True,True,True,True,,,True,True,False,Sunday
615,6,15,799,2024-07-07 03:38:00,2024-07-07,03:38:00,True,True,False,True,True,True,True,True,False,Sunday
410,4,10,800,2024-07-07 03:16:00,2024-07-07,03:16:00,True,True,False,True,False,False,True,True,True,Sunday
410,4,10,800,2024-07-07 03:21:00,2024-07-07,03:21:00,True,True,False,True,False,False,True,True,True,Sunday
40,4,0,800,2024-07-07 03:22:00,2024-07-07,03:22:00,True,True,True,,False,True,True,True,False,Sunday
47,4,7,800,2024-07-07 03:26:00,2024-07-07,03:26:00,True,True,False,False,True,True,True,True,False,Sunday
42,4,2,800,2024-07-07 03:27:00,2024-07-07,03:27:00,True,True,False,False,,False,True,True,False,Sunday
46,4,6,800,2024-07-07 03:28:00,2024-07-07,03:28:00,True,True,False,True,True,True,True,True,False,Sunday
47,4,7,801,2024-07-07 03:20:00,2024-07-07,03:20:00,True,True,True,False,False,False,True,True,False,Sunday
48,4,8,801,2024-07-07 03:23:00,2024-07-07,03:23:00,True,True,False,False,True,,True,True,False,Sunday
43,4,3,801,2024-07-07 03:24:00,2024-07-07,03:24:00,True,True,False,True,False,False,True,True,True,Sunday
40,4,0,801,2024-07-07 03:25:00,2024-07-07,03:25:00,True,True,False,True,False,,True,True,True,Sunday
412,4,12,801,2024-07-07 03:30:00,2024-07-07,03:30:00,True,True,False,True,False,True,True,True,True,Sunday
411,4,11,801,2024-07-07 03:31:00,2024-07-07,03:31:00,True,True,True,False,True,False,True,True,False,Sunday
510,5,10,801,2024-07-07 03:33:00,2024-07-07,03:33:00,True,True,False,True,False,False,True,True,True,Sunday
415,4,15,801,2024-07-07 03:34:00,2024-07-07,03:34:00,True,True,False,True,True,True,True,True,False,Sunday
48,4,8,801,2024-07-07 03:36:00,2024-07-07,03:36:00,True,True,False,True,False,False,True,True,True,Sunday
40,4,0,801,2024-07-07 03:38:00,2024-07-07,03:38:00,True,True,True,True,,True,True,True,False,Sunday
