Shelf ID,Person ID,Timestamp,Age,Gender,Height,Weight,Married status,Moving speed (m/s),Item ID,Looking at item (s),Holding the item (s),Holding the bag,Picking up item,Returning item,Putting item into bag,Taking item out of bag,Putting item into bag in the 2nd time
1,907,1719845880,67,Female,162,50,Married,1.31,15,36,20,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1,907,1719846000,67,Female,162,50,Married,0.27,12,35,22,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
7,907,1719846180,67,Female,162,50,Married,0.23,4,21,15,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
7,907,1719846240,67,Female,162,50,Married,0.84,6,55,57,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
7,907,1719846540,67,Female,162,50,Married,0.78,15,32,29,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
7,907,1719846600,67,Female,162,50,Married,1.01,6,50,50,TRUE,TRUE,TRUE,,TRUE,TRUE
6,907,1719846840,67,Female,162,50,Married,0.41,7,8,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
6,907,1719847140,67,Female,162,50,Married,0.94,4,12,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2,908,1719845820,29,Female,157,58,Single,1.33,8,25,19,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2,908,1719845880,29,Female,157,58,Single,1.41,0,18,20,TRUE,TRUE,TRUE,TRUE,,FALSE
2,908,1719845940,29,Female,157,58,Single,0.78,4,36,15,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
2,908,1719846000,29,Female,157,58,Single,0.45,3,26,24,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
7,908,1719846120,29,Female,157,58,Single,0.55,15,19,15,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
7,908,1719846420,29,Female,157,58,Single,0.77,12,38,26,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
7,908,1719846660,29,Female,157,58,Single,0.76,5,19,29,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
7,908,1719846780,29,Female,157,58,Single,1.02,4,33,29,TRUE,TRUE,TRUE,FALSE,,
4,908,1719847020,29,Female,157,58,Single,1.5,5,21,18,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
4,908,1719847200,29,Female,157,58,Single,1.11,13,25,21,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
4,908,1719847260,29,Female,157,58,Single,1.18,9,21,39,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
4,908,1719847440,29,Female,157,58,Single,0.49,1,17,15,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
4,908,1719847680,29,Female,157,58,Single,0.28,10,24,27,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
7,908,1719847920,29,Female,157,58,Single,0.16,15,24,18,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1,909,1720450860,21,Male,178,68,Single,1.48,17,20,18,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1,909,1720450980,21,Male,178,68,Single,0.6,8,27,28,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
1,909,1720451100,21,Male,178,68,Single,0.25,10,36,27,TRUE,TRUE,FALSE,TRUE,FALSE,
1,909,1720451220,21,Male,178,68,Single,1.23,9,26,19,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1,909,1720451460,21,Male,178,68,Single,0.63,16,36,15,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1,909,1720451640,21,Male,178,68,Single,0.14,5,15,16,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1,909,1720451820,21,Male,178,68,Single,1.39,9,31,21,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,909,1720452120,21,Male,178,68,Single,1.03,16,31,17,TRUE,TRUE,TRUE,,,FALSE
7,909,1720452420,21,Male,178,68,Single,1.03,12,22,26,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
7,909,1720452480,21,Male,178,68,Single,0.95,9,33,34,TRUE,TRUE,TRUE,,FALSE,TRUE
7,909,1720452600,21,Male,178,68,Single,0.33,13,23,25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
7,909,1720452780,21,Male,178,68,Single,0.42,2,35,34,TRUE,TRUE,TRUE,TRUE,FALSE,
7,909,1720452840,21,Male,178,68,Single,0.51,8,24,36,TRUE,TRUE,FALSE,FALSE,,TRUE
7,909,1720452960,21,Male,178,68,Single,0.71,1,29,23,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
7,909,1720453080,21,Male,178,68,Single,0.92,12,20,33,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
7,909,1720453260,21,Male,178,68,Single,0.3,10,18,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7,909,1720453320,21,Male,178,68,Single,0.39,5,32,30,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0,910,1720451580,61,Male,177,69,Married,1.49,5,33,22,TRUE,TRUE,TRUE,TRUE,FALSE,
0,910,1720451760,61,Male,177,69,Married,1.03,11,24,20,TRUE,TRUE,TRUE,,,TRUE
0,910,1720452060,61,Male,177,69,Married,0.29,9,33,36,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
0,910,1720452240,61,Male,177,69,Married,0.19,7,26,28,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
0,910,1720452420,61,Male,177,69,Married,0.52,12,39,39,TRUE,TRUE,TRUE,,FALSE,FALSE
0,910,1720452480,61,Male,177,69,Married,0.77,7,37,19,TRUE,TRUE,FALSE,FALSE,,TRUE
2,910,1720452660,61,Male,177,69,Married,0.8,6,18,36,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2,910,1720452780,61,Male,177,69,Married,0.71,1,24,21,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
2,910,1720453020,61,Male,177,69,Married,0.83,5,19,21,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
0,910,1720453200,61,Male,177,69,Married,0.49,9,30,18,TRUE,TRUE,TRUE,,TRUE,TRUE
0,910,1720453500,61,Male,177,69,Married,0.75,0,35,20,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
4,911,1720451940,47,Male,177,56,Married,0.96,13,37,39,TRUE,TRUE,TRUE,,FALSE,FALSE
4,911,1720452180,47,Male,177,56,Married,0.77,7,16,36,TRUE,TRUE,TRUE,TRUE,,
4,911,1720452420,47,Male,177,56,Married,0.65,12,33,28,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
4,911,1720452480,47,Male,177,56,Married,0.59,10,26,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
4,911,1720452720,47,Male,177,56,Married,1.37,4,20,24,TRUE,TRUE,TRUE,TRUE,,
1,911,1720452840,47,Male,177,56,Married,1.17,10,21,27,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,911,1720453020,47,Male,177,56,Married,1.04,2,36,31,TRUE,TRUE,FALSE,TRUE,FALSE,
1,911,1720453260,47,Male,177,56,Married,1.01,17,28,28,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
1,911,1720453320,47,Male,177,56,Married,0.21,16,39,19,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,911,1720453380,47,Male,177,56,Married,0.81,12,34,19,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1,911,1720453620,47,Male,177,56,Married,0.44,15,20,28,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1,911,1720453740,47,Male,177,56,Married,1.08,1,27,36,TRUE,TRUE,FALSE,TRUE,FALSE,
1,911,1720454040,47,Male,177,56,Married,1.41,0,38,39,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1,911,1720454100,47,Male,177,56,Married,1.11,4,31,35,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5,911,1720454220,47,Male,177,56,Married,0.62,5,34,32,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2,912,1719845940,65,Male,177,87,Married,1.38,0,16,22,FALSE,TRUE,TRUE,TRUE,,
2,912,1719846180,65,Male,177,87,Married,0.13,1,31,19,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2,912,1719846300,65,Male,177,87,Married,0.72,3,33,37,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1,912,1719846480,65,Male,177,87,Married,0.65,7,63,21,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
7,913,1719846060,51,Female,147,43,Married,0.47,6,56,58,TRUE,TRUE,FALSE,FALSE,TRUE,
7,913,1719846180,51,Female,147,43,Married,0.43,11,38,28,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
7,913,1719846300,51,Female,147,43,Married,1.17,5,36,37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
7,913,1719846600,51,Female,147,43,Married,1.3,0,26,36,TRUE,TRUE,FALSE,TRUE,FALSE,
7,913,1719846720,51,Female,147,43,Married,0.45,7,54,55,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4,913,1719846780,51,Female,147,43,Married,0.51,16,15,37,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4,913,1719847020,51,Female,147,43,Married,0.54,17,28,26,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
0,913,1719847320,51,Female,147,43,Married,1.25,9,31,20,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
0,914,1719846780,45,Female,148,40,Married,1.44,7,25,34,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
0,914,1719846840,45,Female,148,40,Married,1.4,7,16,36,FALSE,TRUE,FALSE,FALSE,TRUE,
0,914,1719847140,45,Female,148,40,Married,0.47,7,15,15,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1,914,1719847320,45,Female,148,40,Married,0.91,1,24,29,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1,914,1719847620,45,Female,148,40,Married,0.6,7,34,15,FALSE,TRUE,TRUE,FALSE,FALSE,
2,915,1720452000,69,Female,158,58,Married,0.87,0,28,23,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
2,915,1720452120,69,Female,158,58,Married,0.6,0,37,32,TRUE,TRUE,TRUE,FALSE,,FALSE
2,915,1720452240,69,Female,158,58,Married,0.41,2,18,28,TRUE,TRUE,FALSE,FALSE,,
2,915,1720452420,69,Female,158,58,Married,1.26,0,32,38,TRUE,TRUE,TRUE,,FALSE,FALSE
6,915,1720452600,69,Female,158,58,Married,1.13,7,35,20,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
7,915,1720452840,69,Female,158,58,Married,0.94,10,25,19,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
3,916,1719847560,66,Female,159,58,Married,0.76,15,20,23,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
3,916,1719847680,66,Female,159,58,Married,1.44,0,19,22,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
0,916,1719847740,66,Female,159,58,Married,0.11,4,33,37,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
0,916,1719847920,66,Female,159,58,Married,0.95,9,21,25,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
1,916,1719848100,66,Female,159,58,Married,1.36,8,31,28,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1,916,1719848400,66,Female,159,58,Married,0.61,9,25,17,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1,916,1719848640,66,Female,159,58,Married,1.02,2,36,20,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,916,1719848760,66,Female,159,58,Married,0.15,9,16,16,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1,916,1719848940,66,Female,159,58,Married,0.18,1,28,33,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,917,1719848280,65,Female,161,45,Married,0.4,5,30,21,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1,917,1719848340,65,Female,161,45,Married,0.16,7,26,21,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1,917,1719848400,65,Female,161,45,Married,1.23,1,39,17,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,917,1719848460,65,Female,161,45,Married,0.97,16,23,17,TRUE,TRUE,TRUE,,FALSE,TRUE
1,917,1719848700,65,Female,161,45,Married,0.82,9,16,37,TRUE,TRUE,TRUE,FALSE,FALSE,
5,917,1719848940,65,Female,161,45,Married,1.28,0,55,51,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,917,1719849000,65,Female,161,45,Married,0.48,16,22,22,TRUE,TRUE,TRUE,TRUE,,FALSE
1,917,1719849180,65,Female,161,45,Married,1.41,4,29,31,TRUE,TRUE,TRUE,,FALSE,TRUE
1,917,1719849300,65,Female,161,45,Married,0.4,3,33,39,TRUE,TRUE,TRUE,TRUE,TRUE,
1,917,1719849600,65,Female,161,45,Married,0.61,12,17,28,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1,917,1719849900,65,Female,161,45,Married,0.98,3,15,20,TRUE,TRUE,TRUE,,TRUE,FALSE
1,917,1719850080,65,Female,161,45,Married,0.65,1,15,31,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
7,917,1719850260,65,Female,161,45,Married,0.23,15,38,16,TRUE,TRUE,TRUE,,FALSE,TRUE
7,917,1719850500,65,Female,161,45,Married,1.43,14,17,29,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
7,917,1719850800,65,Female,161,45,Married,0.79,11,38,15,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
6,918,1720452060,29,Male,179,75,Single,1.02,17,7,7,TRUE,TRUE,TRUE,,FALSE,FALSE
6,918,1720452300,29,Male,179,75,Single,0.12,1,5,6,TRUE,TRUE,FALSE,FALSE,,FALSE
6,918,1720452360,29,Male,179,75,Single,0.72,17,11,7,TRUE,TRUE,TRUE,,FALSE,FALSE
6,918,1720452480,29,Male,179,75,Single,1.37,16,1,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
6,918,1720452780,29,Male,179,75,Single,1.36,14,5,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1,918,1720453020,29,Male,179,75,Single,0.88,7,24,27,TRUE,TRUE,TRUE,FALSE,,FALSE
1,918,1720453200,29,Male,179,75,Single,0.1,11,20,27,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,918,1720453260,29,Male,179,75,Single,1,14,5,2,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,918,1720453440,29,Male,179,75,Single,0.35,1,17,32,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,918,1720453680,29,Male,179,75,Single,0.27,8,23,23,TRUE,TRUE,TRUE,TRUE,,FALSE
1,918,1720453980,29,Male,179,75,Single,1.46,11,37,27,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1,918,1720454280,29,Male,179,75,Single,1.17,3,21,17,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,918,1720454520,29,Male,179,75,Single,1.08,8,35,28,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
1,918,1720454580,29,Male,179,75,Single,0.7,5,23,17,TRUE,TRUE,TRUE,,TRUE,
7,918,1720454760,29,Male,179,75,Single,0.22,10,36,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
7,918,1720454940,29,Male,179,75,Single,0.34,14,17,16,TRUE,TRUE,TRUE,TRUE,,
7,918,1720455060,29,Male,179,75,Single,0.23,0,18,26,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
7,918,1720455360,29,Male,179,75,Single,0.54,14,19,24,TRUE,TRUE,TRUE,,FALSE,TRUE
7,918,1720455420,29,Male,179,75,Single,0.32,1,27,29,TRUE,TRUE,FALSE,FALSE,,
7,918,1720455720,29,Male,179,75,Single,1.03,2,36,33,TRUE,TRUE,TRUE,FALSE,,FALSE
7,919,1720452660,22,Female,154,44,Single,1.49,10,18,35,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
7,919,1720452780,22,Female,154,44,Single,1.08,9,22,26,FALSE,TRUE,TRUE,,FALSE,FALSE
7,919,1720452960,22,Female,154,44,Single,0.11,0,35,15,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
7,919,1720453140,22,Female,154,44,Single,0.4,1,23,19,FALSE,TRUE,TRUE,FALSE,,FALSE
1,920,1720452660,65,Female,149,59,Married,0.39,10,39,26,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,920,1720452960,65,Female,149,59,Married,0.2,16,20,39,TRUE,TRUE,TRUE,FALSE,,TRUE
1,920,1720453020,65,Female,149,59,Married,0.55,8,38,19,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,920,1720453200,65,Female,149,59,Married,0.51,1,19,39,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
1,920,1720453500,65,Female,149,59,Married,0.39,15,31,27,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1,920,1720453740,65,Female,149,59,Married,0.13,17,18,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1,920,1720453980,65,Female,149,59,Married,1.25,17,15,26,TRUE,TRUE,FALSE,FALSE,,TRUE
4,920,1720454100,65,Female,149,59,Married,0.3,16,27,32,TRUE,TRUE,TRUE,TRUE,FALSE,
4,920,1720454280,65,Female,149,59,Married,0.57,6,26,23,TRUE,TRUE,TRUE,,,TRUE
4,920,1720454460,65,Female,149,59,Married,1.13,7,36,15,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1,921,1719848340,24,Female,165,50,Single,1.08,1,21,29,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
2,921,1719848520,24,Female,165,50,Single,1.21,4,28,18,TRUE,TRUE,FALSE,FALSE,,TRUE
2,921,1719848580,24,Female,165,50,Single,0.62,6,20,30,TRUE,TRUE,TRUE,,FALSE,TRUE
2,921,1719848640,24,Female,165,50,Single,0.19,6,34,35,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
6,921,1719848820,24,Female,165,50,Single,0.65,8,35,33,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
6,921,1719849060,24,Female,165,50,Single,1.27,14,13,3,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
6,921,1719849240,24,Female,165,50,Single,0.41,1,1,14,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6,921,1719849300,24,Female,165,50,Single,1.02,4,12,7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
6,921,1719849420,24,Female,165,50,Single,0.98,17,64,30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
0,921,1719849660,24,Female,165,50,Single,0.83,4,32,24,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
0,921,1719849720,24,Female,165,50,Single,0.42,7,32,39,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
0,921,1719850020,24,Female,165,50,Single,1.02,8,32,17,TRUE,TRUE,TRUE,,FALSE,TRUE
0,921,1719850080,24,Female,165,50,Single,1.29,12,27,32,TRUE,TRUE,FALSE,FALSE,,FALSE
0,921,1719850200,24,Female,165,50,Single,0.65,2,17,22,TRUE,TRUE,TRUE,TRUE,TRUE,
0,921,1719850320,24,Female,165,50,Single,0.3,2,29,33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
4,922,1719848340,69,Female,151,41,Married,0.64,14,20,39,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
4,922,1719848520,69,Female,151,41,Married,1.01,16,22,16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
4,922,1719848760,69,Female,151,41,Married,0.37,2,62,19,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
4,922,1719848880,69,Female,151,41,Married,1.03,14,30,35,TRUE,TRUE,FALSE,TRUE,FALSE,
4,922,1719848940,69,Female,151,41,Married,1.23,4,17,28,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1,922,1719849240,69,Female,151,41,Married,0.25,12,27,24,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1,922,1719849420,69,Female,151,41,Married,1.11,3,31,34,TRUE,TRUE,FALSE,FALSE,,FALSE
1,922,1719849600,69,Female,151,41,Married,0.96,17,17,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
0,922,1719849900,69,Female,151,41,Married,0.34,10,19,16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0,922,1719850140,69,Female,151,41,Married,0.12,7,34,36,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
0,922,1719850260,69,Female,151,41,Married,0.27,7,31,21,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
0,922,1719850440,69,Female,151,41,Married,1.49,7,32,35,TRUE,TRUE,TRUE,,TRUE,TRUE
0,922,1719850620,69,Female,151,41,Married,0.14,4,39,25,TRUE,TRUE,TRUE,TRUE,,FALSE
0,922,1719850680,69,Female,151,41,Married,0.41,2,18,38,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
0,922,1719850860,69,Female,151,41,Married,0.33,9,24,18,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
7,923,1719849000,27,Female,152,55,Single,1.07,15,15,29,FALSE,TRUE,TRUE,TRUE,,FALSE
7,923,1719849240,27,Female,152,55,Single,1.18,11,20,32,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4,923,1719849300,27,Female,152,55,Single,1.43,7,15,21,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
4,923,1719849420,27,Female,152,55,Single,0.63,17,26,32,FALSE,TRUE,TRUE,,TRUE,
4,923,1719849480,27,Female,152,55,Single,0.28,8,30,38,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
0,924,1719849540,28,Male,175,55,Single,0.23,5,34,39,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
0,924,1719849780,28,Male,175,55,Single,0.75,12,28,16,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
0,924,1719849900,28,Male,175,55,Single,0.42,11,15,32,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
0,924,1719849960,28,Male,175,55,Single,0.47,3,24,38,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
0,924,1719850020,28,Male,175,55,Single,1.04,5,23,38,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
4,925,1720453080,67,Female,158,42,Single,0.62,13,39,36,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
4,925,1720453260,67,Female,158,42,Single,0.85,14,35,25,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
4,925,1720453440,67,Female,158,42,Single,0.87,1,28,30,TRUE,TRUE,FALSE,TRUE,FALSE,
4,925,1720453620,67,Female,158,42,Single,0.71,15,21,22,TRUE,TRUE,TRUE,TRUE,FALSE,
0,925,1720453920,67,Female,158,42,Single,0.72,7,24,17,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
0,925,1720454040,67,Female,158,42,Single,0.93,10,36,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0,925,1720454160,67,Female,158,42,Single,1.04,3,18,16,TRUE,TRUE,TRUE,FALSE,,TRUE
0,925,1720454340,67,Female,158,42,Single,0.9,5,38,17,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
0,925,1720454580,67,Female,158,42,Single,0.96,0,32,17,TRUE,TRUE,TRUE,,TRUE,TRUE
4,925,1720454880,67,Female,158,42,Single,1.4,3,21,35,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
4,925,1720455000,67,Female,158,42,Single,1.49,14,31,16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
4,925,1720455180,67,Female,158,42,Single,0.6,6,30,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
4,925,1720455240,67,Female,158,42,Single,0.34,3,30,25,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4,925,1720455540,67,Female,158,42,Single,0.39,7,30,33,TRUE,TRUE,TRUE,FALSE,,
4,925,1720455600,67,Female,158,42,Single,0.18,1,38,22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
2,925,1720455660,67,Female,158,42,Single,1.2,4,37,21,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2,925,1720455960,67,Female,158,42,Single,1.25,8,35,31,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
2,925,1720456140,67,Female,158,42,Single,1.1,4,29,31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0,926,1720453800,38,Male,178,67,Married,0.92,8,24,31,FALSE,TRUE,FALSE,FALSE,,TRUE
0,926,1720454100,38,Male,178,67,Married,0.86,9,23,37,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0,926,1720454400,38,Male,178,67,Married,0.44,6,30,27,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
0,926,1720454520,38,Male,178,67,Married,0.42,8,22,23,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
0,926,1720454640,38,Male,178,67,Married,1.11,0,34,29,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
7,927,1720454340,51,Female,158,56,Married,0.77,14,25,33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
7,927,1720454460,51,Female,158,56,Married,0.76,8,34,28,TRUE,TRUE,TRUE,FALSE,FALSE,
7,927,1720454580,51,Female,158,56,Married,1.35,4,23,16,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
7,927,1720454760,51,Female,158,56,Married,1.37,2,30,28,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
7,927,1720455060,51,Female,158,56,Married,1.28,6,50,51,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
7,927,1720455120,51,Female,158,56,Married,1.45,11,30,27,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
7,927,1720455300,51,Female,158,56,Married,1.01,8,25,17,TRUE,TRUE,FALSE,FALSE,TRUE,
3,927,1720455600,51,Female,158,56,Married,1.06,2,34,23,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
3,927,1720455840,51,Female,158,56,Married,0.5,11,33,34,TRUE,TRUE,TRUE,,FALSE,TRUE
6,927,1720455900,51,Female,158,56,Married,0.53,8,39,22,TRUE,TRUE,TRUE,,TRUE,TRUE
6,927,1720456200,51,Female,158,56,Married,1.28,4,2,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
6,927,1720456380,51,Female,158,56,Married,0.31,16,4,13,TRUE,TRUE,FALSE,FALSE,FALSE,
6,927,1720456560,51,Female,158,56,Married,1.11,12,55,56,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
6,927,1720456680,51,Female,158,56,Married,0.21,17,32,36,TRUE,TRUE,FALSE,FALSE,,TRUE
7,928,1719849900,37,Female,164,50,Married,0.89,13,21,38,TRUE,TRUE,TRUE,TRUE,TRUE,
7,928,1719850200,37,Female,164,50,Married,1.16,8,15,21,TRUE,TRUE,FALSE,TRUE,FALSE,
7,928,1719850500,37,Female,164,50,Married,1.09,2,39,23,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
0,928,1719850560,37,Female,164,50,Married,0.4,2,16,15,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
0,928,1719850680,37,Female,164,50,Married,0.22,1,18,24,TRUE,TRUE,FALSE,FALSE,,FALSE
0,928,1719850920,37,Female,164,50,Married,0.9,7,34,28,TRUE,TRUE,TRUE,TRUE,TRUE,
0,928,1719851220,37,Female,164,50,Married,1.21,12,32,24,TRUE,TRUE,TRUE,,TRUE,FALSE
0,928,1719851520,37,Female,164,50,Married,0.62,10,22,32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
0,928,1719851640,37,Female,164,50,Married,1.47,7,16,38,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
7,929,1720454340,22,Female,165,49,Single,1.15,11,18,17,TRUE,TRUE,TRUE,,,TRUE
